) for {0},) {0},
A {0} exists between {1} and {2} (,{1} සහ {2} අතර {0} අතර {,
Absent,නැති කල,
Accrual Journal Entry for salaries from {0} to {1},උපචිත සඟරාව {0} සිට {1},
Add to Details,විස්තර සඳහා එකතු කරන්න,
Added to details,විස්තර වලට එකතු කරන ලදි,
All Jobs,සියලු රැකියා,
Allocated Leaves,වෙන් කළ කොළ,
Annual Salary,වාර්ෂික වැටුප,
Application period cannot be across two allocation records,අයදුම්පත්ර කාලය වෙන් කළ ලේඛන දෙකක් අතර විය නොහැක,
Application period cannot be outside leave allocation period,අයදුම් කාලය පිටත නිවාඩු වෙන් කාලය විය නොහැකි,
Apply Now,දැන් ඉල්ලුම් කරන්න,
Apprentice,ආධුනිකත්ව,
Approval Status,පතේ තත්වය,
Approval Status must be 'Approved' or 'Rejected',අනුමැතිය තත්ත්වය &#39;අනුමත&#39; කළ යුතුය හෝ &#39;ප්රතික්ෂේප&#39;,
As per your assigned Salary Structure you cannot apply for benefits,ඔබ ලබා දුන් වැටුප් ව්යුහය අනුව ඔබට ප්රතිලාභ සඳහා අයදුම් කළ නොහැකිය,
Assign,අනුයුක්ත,
Assign Salary Structure,වැටුප් ව්යුහය පැවරීම,
Assign to Employees,සේවකයින්ට පැවරීම,
Assigning Structures...,ව්යුහයන් පැවරීම ...,
Attendance,පැමිණීම,
Attendance From Date and Attendance To Date is mandatory,දිනය සඳහා දිනය හා පැමිණීමේ සිට පැමිණීම අනිවාර්ය වේ,
Attendance for employee {0} is already marked for this day,සේවකයා සඳහා සහභාගි {0} දැනටමත් මේ දවස ලෙස ලකුණු කර ඇත,
Attendance not submitted for {0} as it is a Holiday.,{0} නිවාඩු නිකේතනයක් ලෙස නොපැමිණීම.,
Bank Entries,බැංකු අයැදුම්පත්,
Base,පදනම,
Beginner,ආධුනිකයා,
Birthday Reminder,උපන් දින සිහිපත් කිරීම,
Bonus Payment Date cannot be a past date,Bonus Payment Date අතීත දිනය නොවේ,
Calls,ඇමතුම්,
Cannot find active Leave Period,ක්රියාකාරී නිවාඩු කාලයක් සොයා ගත නොහැක,
Casual Leave,අනියම් නිවාඩු,
Claimed Amount,හිමිකම් ලද මුදල,
Compensatory Off,Off වන්දි,
Contact Number,ඇමතුම් අංකය,
Course,පාඨමාලාව,
Create Disbursement Entry,විසර්ජන ප්‍රවේශය සාදන්න,
Create Salary Slip,වැටුප පුරවා නිර්මාණය,
Create Salary Slips,වැටුප් ලම්ප් නිර්මාණය කරන්න,
Creating Payment Entries......,ගෙවීම් සටහන් කිරීම ...,
Creating Salary Slips...,වැටුප් වර්ධක නිර්මාණය කිරීම ...,
Current,දැනට,
Current Job Openings,වත්මන් රැකියා අවස්ථා,
Daily Work Summary,ඩේලි වැඩ සාරාංශය,
Daily Work Summary Group,දෛනික වැඩ සාරාංශය සමූහය,
Date is repeated,දිනය නැවත නැවත,
Debit A/C Number,හර A / C අංකය,
Deduction,අඩු කිරීම්,
Document Status,ලේඛන තත්ත්වය,
Earning,උපයන,
Employee A/C Number,සේවක A / C අංකය,
Employee Benefits,සේවක ප්රතිලාභ,
Employee Grade,සේවක ශ්රේණිය,
Employee Referral,සේවක යොමුකිරීම,
Employee relieved on {0} must be set as 'Left',{0} &#39;වමේ&#39; ලෙස සකස් කළ යුතු ය මත මුදා සේවක,
Employee {0} already submited an apllication {1} for the payroll period {2},සේවක {0} දැනටමත් පඩි නඩි කාලය සඳහා අයදුම් කිරීම {1} {2},
Employee {0} has no maximum benefit amount,සේවක {0} උපරිම ප්රතිලාභයක් නොමැත,
Employee {0} is not active or does not exist,සේවක {0} සක්රීය නොවන නැත්නම් ස්ථානීකව නොපවතියි,
Employee {0} is on Leave on {1},සේවකයා {0} මත {1},
