) for {0},) {0} များအတွက်,
A {0} exists between {1} and {2} (,တစ်ဦးက {0} ({1} နှင့် {2} အကြားတည်ရှိ,
Absent,မရှိသော,
Accrual Journal Entry for salaries from {0} to {1},{0} {1} မှလစာများအတွက်တိုးပွားလာသောဂျာနယ် Entry &#39;,
Add to Details,အသေးစိတ်ပေါင်းထည့်ရန်,
Added to details,အသေးစိတျမှ Added,
All Jobs,အားလုံးဂျော့ဘ်,
Allocated Leaves,ခွဲဝေအရွက်,
Annual Salary,နှစ်ပတ်လည်လစာ,
Application period cannot be across two allocation records,လျှောက်လွှာကာလနှစ်ခုခွဲဝေမှတ်တမ်းများကိုဖြတ်ပြီးမဖွစျနိုငျ,
Application period cannot be outside leave allocation period,ပလီကေးရှင်းကာလအတွင်းပြင်ပမှာခွင့်ခွဲဝေကာလအတွင်းမဖွစျနိုငျ,
Apply Now,အခုဆိုရင် Apply,
Apprentice,အလုပ်သင်သူ,
Approval Status,ခွင့်ပြုချက်နဲ့ Status,
Approval Status must be 'Approved' or 'Rejected',ခွင့်ပြုချက်နဲ့ Status &#39;&#39; Approved &#39;သို့မဟုတ်&#39; &#39;ငြင်းပယ်&#39; &#39;ရမည်,
As per your assigned Salary Structure you cannot apply for benefits,သင့်ရဲ့တာဝန်ပေးလစာဖွဲ့စည်းပုံနှုန်းသကဲ့သို့သင်တို့အကျိုးခံစားခွင့်များအတွက်လျှောက်ထားလို့မရပါဘူး,
Assign,သတ်မှတ်,
Assign Salary Structure,လစာဖွဲ့စည်းပုံ assign,
Assign to Employees,ဝန်ထမ်းများမှ assign,
Assigning Structures...,သတ်မှတ်ခြင်း structures များ ...,
Attendance,သွားရောက်ရှိနေခြင်း,
Attendance From Date and Attendance To Date is mandatory,နေ့စွဲရန်နေ့စွဲနှင့်တက်ရောက် မှစ. တက်ရောက်သူမသင်မနေရ,
Attendance for employee {0} is already marked for this day,ဝန်ထမ်းများအတွက်တက်ရောက်သူ {0} ပြီးသားဤသည်နေ့ရက်သည်မှတ်သားသည်,
Attendance not submitted for {0} as it is a Holiday.,တက်ရောက်သူ {0} ကအားလပ်ရက်ဖြစ်သကဲ့သို့အဘို့တင်ပြခဲ့ဘူး။,
Bank Entries,ဘဏ်မှ Entries,
Base,base,
Beginner,အစပြုသူ,
Birthday Reminder,မွေးနေ့သတိပေးချက်,
Bonus Payment Date cannot be a past date,အပိုဆုငွေပေးချေမှုရမည့်နေ့စွဲတစ်အတိတ်နေ့စွဲမဖွစျနိုငျ,
Calls,ဖုန်းခေါ်ဆိုမှု,
Cannot find active Leave Period,တက်ကြွခွင့်ကာလကိုမတှေ့နိုငျ,
Casual Leave,ကျပန်းထွက်ခွာ,
Claimed Amount,အခိုင်အမာငွေပမာဏ,
Compensatory Off,ပိတ် Compensatory,
Contact Number,ဆက်သွယ်ရန်ဖုန်းနံပါတ်,
Course,သင်တန်း,
Create Disbursement Entry,ငွေပေးချေ Entry &#39;Create,
Create Salary Slip,လစာစလစ်ဖြတ်ပိုင်းပုံစံ Create,
Create Salary Slips,လစာစလစ် Create,
Creating Payment Entries......,ငွေပေးချေမှုရမည့် Entries Creating ......,
Creating Salary Slips...,လစာစလစ်ဖန်တီးနေ ...,
Current,ယခု,
Current Job Openings,လက်ရှိယောဘသည်င့်,
Daily Work Summary,Daily သတင်းစာလုပ်ငန်းခွင်အကျဉ်းချုပ်,
Daily Work Summary Group,နေ့စဉ်လုပ်ငန်းခွင်အနှစ်ချုပ် Group မှ,
Date is repeated,နေ့စွဲထပ်ခါတလဲလဲဖြစ်ပါတယ်,
Debit A/C Number,debit A / C အရေအတွက်,
Deduction,သဘောအယူအဆ,
Document Status,စာရွက်စာတမ်းနဲ့ Status,
Earning,ဝင်ငွေ,
Employee A/C Number,ဝန်ထမ်းတစ်ဦးက A / C အရေအတွက်,
Employee Benefits,ဝန်ထမ်းအကျိုးကျေးဇူးများ,
Employee Grade,ဝန်ထမ်းအဆင့်,
Employee Referral,ဝန်ထမ်းလွှဲပြောင်း,
Employee relieved on {0} must be set as 'Left',{0} &#39;&#39; လက်ဝဲ &#39;အဖြစ်သတ်မှတ်ရမည်အပေါ်စိတ်သက်သာရာန်ထမ်း,
Employee {0} already submited an apllication {1} for the payroll period {2},ဝန်ထမ်း {0} ပြီးသားလုပ်ခလစာကာလ {2} တစ်ခု apllication {1} ကိုတင်ပြီး,
Employee {0} has no maximum benefit amount,ဝန်ထမ်း {0} မျှအကျိုးအမြတ်အများဆုံးပမာဏကိုရှိပါတယ်,
Employee {0} is not active or does not exist,ဝန်ထမ်း {0} တက်ကြွမဟုတ်ပါဘူးသို့မဟုတ်မတည်ရှိပါဘူး,
Employee {0} is on Leave on {1},ဝန်ထမ်း {0} {1} အပေါ်ခွင့်အပေါ်ဖြစ်ပါသည်,
Employee {0} on Half day on {1},{1} အပေါ်တစ်ဝက်နေ့၌ဝန်ထမ်း {0},
End time cannot be before start time,အဆုံးအချိန်စတင်ချိန်မတိုင်မီမဖွစျနိုငျ,
Evaluation,အကဲဖြတ်,
Event Location,ဖြစ်ရပ်တည်နေရာ,
Event Name,အဖြစ်အပျက်အမည်,
Expense Claim for Vehicle Log {0},ယာဉ် Log in ဝင်ရန် {0} ဘို့စရိတ်တိုင်ကြား,
Expense Claim {0} already exists for the Vehicle Log,စရိတ်တိုင်ကြား {0} ရှိပြီးသားယာဉ် Log in ဝင်ရန်အဘို့တည်ရှိ,
Fill the form and save it,ပုံစံဖြည့်ခြင်းနှင့်ကယ်,
Filter Employees By (Optional),Filter န်ထမ်းအားဖြင့် (Optional),
Fiscal Year {0} not found,ဘဏ္ဍာရေးနှစ်တစ်နှစ်တာ {0} မတွေ့ရှိ,
Food,အစာ,
For Employee,န်ထမ်းများအတွက်,
From Date {0} cannot be after employee's relieving Date {1},နေ့စွဲကနေ {0} ဝန်ထမ်းရဲ့စိတ်သက်သာရာနေ့စွဲ {1} ပြီးနောက်မဖွစျနိုငျ,
From Date {0} cannot be before employee's joining Date {1},နေ့စွဲကနေ {0} ဝန်ထမ်းရဲ့ပူးပေါင်းနေ့စွဲ {1} မတိုင်မီမဖွစျနိုငျ,
From date can not be less than employee's joining date,နေ့စွဲကနေန်ထမ်းရဲ့ပူးပေါင်းရက်စွဲထက်လျော့နည်းမဖွစျနိုငျ,
Fuel Price,လောင်စာစျေးနှုန်း,
