) for {0},) для {0},
A {0} exists between {1} and {2} (,{0} находится между {1} и {2} (,
Absent,Отсутствует,
Accrual Journal Entry for salaries from {0} to {1},Запись журнала начислений для зарплат от {0} до {1},
Add to Details,Добавить в корзину,
Added to details,Добавлено в подробности,
All Jobs,Все вакансии,
Allocated Leaves,Выделенные листы,
Annual Salary,Годовой оклад,
Application period cannot be across two allocation records,Период применения не может быть через две записи распределения,
Application period cannot be outside leave allocation period,Срок подачи заявлений не может быть период распределения пределами отпуск,
Apply Now,Применить сейчас,
Apprentice,Ученик,
Approval Status,Статус утверждения,
Approval Status must be 'Approved' or 'Rejected',"Состояние утверждения должны быть ""Одобрено"" или ""Отклонено""",
As per your assigned Salary Structure you cannot apply for benefits,В соответствии с вашей установленной структурой заработной платы вы не можете подать заявку на получение пособий,
Assign,Назначить,
Assign Salary Structure,Назначить структуру заработной платы,
Assign to Employees,Назначить сотрудникам,
Assigning Structures...,Назначение структур...,
Attendance,Посещаемость,
Attendance From Date and Attendance To Date is mandatory,"""Начало учетного периода"" и ""Конец учетного периода"" обязательны к заполнению",
Attendance for employee {0} is already marked for this day,Участие для работника {0} уже помечено на этот день,
Attendance not submitted for {0} as it is a Holiday.,"Посещение не отправлено для {0}, поскольку это праздник.",
Bank Entries,Банковские записи,
Base,База,
Beginner,Начинающий,
Birthday Reminder,День рождения,
Bonus Payment Date cannot be a past date,Дата выплаты бонуса не может быть прошлой датой,
Calls,Звонки,
Cannot find active Leave Period,Не удается найти активный период отпуска,
Casual Leave,Повседневная Оставить,
Claimed Amount,Заявленная сумма,
Compensatory Off,Компенсационные Выкл,
Contact Number,Контактный номер,
Course,Курс,
Create Disbursement Entry,Создать расходную запись,
Create Salary Slip,Создать зарплатную ведомость,
Create Salary Slips,Создать зарплатные ведомости,
Creating Payment Entries......,Создание платежных записей......,
Creating Salary Slips...,Создание зарплатных ведомостей...,
Current,Текущий,
Current Job Openings,Текущие вакансии Вакансии,
Daily Work Summary,Итоги дневной работы,
Daily Work Summary Group,Группа ежедневной работы,
Date is repeated,Дата повторяется,
Debit A/C Number,Дебетовый номер кондиционера,
Deduction,Вычет,
Document Status,Статус документа,
Earning,Зарабатывание,
Employee A/C Number,A/C номер сотрудника,
Employee Benefits,Вознаграждения работникам,
Employee Grade,Ранг персонала,
Employee Referral,Перечень сотрудников,
Employee relieved on {0} must be set as 'Left',Сотрудник освобожден от {0} должен быть установлен как 'Покинул',
Employee {0} already submited an apllication {1} for the payroll period {2},Сотрудник {0} уже отправил заявку {1} для периода расчета {2},
Employee {0} has no maximum benefit amount,Сотрудник {0} не имеет максимальной суммы пособия,
Employee {0} is not active or does not exist,Сотрудник {0} не активен или не существует,
Employee {0} is on Leave on {1},Сотрудник {0} отправляется в {1},
Employee {0} on Half day on {1},Сотрудник {0} на полдня на {1},
End time cannot be before start time,Время окончания не может быть раньше времени начала,
Evaluation,Оценка,
Event Location,Место проведения,
Event Name,Название события,
Expense Claim for Vehicle Log {0},Авансовый Отчет для для журнала автомобиля {0},
Expense Claim {0} already exists for the Vehicle Log,Авансовый Отчет {0} уже существует для журнала автомобиля,
Fill the form and save it,Заполните и сохранить форму,
Filter Employees By (Optional),Фильтровать сотрудников по (необязательно),
Fiscal Year {0} not found,Финансовый год {0} не найден,
Food,Продукты питания,
For Employee,Для сотрудника,
From Date {0} cannot be after employee's relieving Date {1},From Date {0} не может быть после освобождения сотрудника {Date} {1},
From Date {0} cannot be before employee's joining Date {1},From Date {0} не может быть до вступления в должность сотрудника {1},
From date can not be less than employee's joining date,От даты не может быть меньше даты вступления в должность сотрудника,
Fuel Price,Стоимость топлива,
Fuel Qty,Топливо кол-во,
Full-time,Полный рабочий день,
Future dates not allowed,Будущие даты не допускаются,
Get Details From Declaration,Получить детали из декларации,
Get Employees,Получить сотрудников,
Gross Pay,Зарплата до вычетов,
Guest,Гость,
Half Day,Полдня,
Half Day Date is mandatory,Полдня Дата обязательна,
