) for {0},) par {0},
A {0} exists between {1} and {2} (,{1} pastāv starp {1} un {2} (,
Absent,Nekonstatē,
Accrual Journal Entry for salaries from {0} to {1},Uzkrāšanas žurnāls Ieraksts algas no {0} līdz {1},
Add to Details,Pievienot detaļām,
Added to details,Pievienots detaļām,
All Jobs,Visas Jobs,
Allocated Leaves,Izdalītie lapas,
Annual Salary,Gada alga,
Application period cannot be across two allocation records,Pieteikšanās periods nevar būt divos sadalījuma ierakstos,
Application period cannot be outside leave allocation period,Pieteikumu iesniegšanas termiņš nevar būt ārpus atvaļinājuma piešķiršana periods,
Apply Now,Pieteikties tagad,
Apprentice,Māceklis,
Approval Status,Apstiprinājums statuss,
Approval Status must be 'Approved' or 'Rejected',"Apstiprinājums statuss ir ""Apstiprināts"" vai ""noraidīts""",
As per your assigned Salary Structure you cannot apply for benefits,"Jūs nevarat pieteikties pabalstu saņemšanai, ņemot vērā jūsu piešķirto algu struktūru",
Assign,Piešķirt,
Assign Salary Structure,Piešķirt algu struktūru,
Assign to Employees,Piešķirt darbiniekiem,
Assigning Structures...,Piešķirot struktūras ...,
Attendance,Apmeklētība,
Attendance From Date and Attendance To Date is mandatory,Apmeklējumu No Datums un apmeklētība līdz šim ir obligāta,
Attendance for employee {0} is already marked for this day,Apmeklējumu par darbiniekam {0} jau ir atzīmēts par šo dienu,
Attendance not submitted for {0} as it is a Holiday.,"Apmeklējums nav iesniegts {0}, jo tas ir brīvdiena.",
Bank Entries,Bankas ieraksti,
Base,Bāze,
Beginner,iesācējs,
Birthday Reminder,Dzimšanas dienu atgādne,
Bonus Payment Date cannot be a past date,Bonusa maksājuma datums nevar būt pagājis datums,
Calls,Zvani,
Cannot find active Leave Period,Nevar atrast aktīvo atlikušo periodu,
Casual Leave,Casual Leave,
Claimed Amount,Pieprasītā summa,
Compensatory Off,Kompensējošs Off,
Contact Number,Kontaktpersonas numurs,
Course,kurss,
Create Disbursement Entry,Izveidojiet izmaksu ierakstu,
Create Salary Slip,Izveidot algas lapu,
Create Salary Slips,Izmaksāt algas,
Creating Payment Entries......,Maksājumu ierakstu izveide ......,
Creating Salary Slips...,Algu likmju radīšana ...,
Current,strāva,
Current Job Openings,Pašreizējās vakanču,
Daily Work Summary,Ikdienas darbs kopsavilkums,
Daily Work Summary Group,Ikdienas darba kopsavilkuma grupa,
Date is repeated,Datums tiek atkārtots,
Debit A/C Number,Debeta A / C numurs,
Deduction,Atskaitīšana,
Document Status,Dokumenta statuss,
Earning,Nopelnot,
Employee A/C Number,Darbinieka A / C numurs,
Employee Benefits,Darbinieku pabalsti,
