) for {0},) for {0},
A {0} exists between {1} and {2} (,En {0} eksisterer mellom {1} og {2} (,
Absent,Fraværende,
Accrual Journal Entry for salaries from {0} to {1},Periodiseringstidspunkt Oppføring for lønn fra {0} til {1},
Add to Details,Legg til detaljer,
Added to details,Lagt til detaljer,
All Jobs,Alle jobber,
Allocated Leaves,Tildelte blad,
Annual Salary,Årslønn,
Application period cannot be across two allocation records,Søknadsperioden kan ikke være over to allokeringsregister,
Application period cannot be outside leave allocation period,Tegningsperioden kan ikke være utenfor permisjon tildeling periode,
Apply Now,Søk nå,
Apprentice,Lærling,
Approval Status,Godkjenningsstatus,
Approval Status must be 'Approved' or 'Rejected',Godkjenningsstatus må være &quot;Godkjent&quot; eller &quot;Avvist&quot;,
As per your assigned Salary Structure you cannot apply for benefits,I henhold til din tildelte lønnsstruktur kan du ikke søke om fordeler,
Assign,Tildele,
Assign Salary Structure,Tilordne lønnsstruktur,
Assign to Employees,Tildel til ansatte,
Assigning Structures...,Tildeler strukturer ...,
Attendance,Oppmøte,
Attendance From Date and Attendance To Date is mandatory,Oppmøte Fra Dato og oppmøte To Date er obligatorisk,
Attendance for employee {0} is already marked for this day,Oppmøte for arbeidstaker {0} er allerede markert for denne dagen,
Attendance not submitted for {0} as it is a Holiday.,Tilstedeværelse ikke innlevert for {0} som det er en ferie.,
Bank Entries,Bank Entries,
Base,Utgangspunkt,
Beginner,Nybegynner,
Birthday Reminder,Bursdag påminnelse,
Bonus Payment Date cannot be a past date,Bonus Betalingsdato kan ikke være en siste dato,
Calls,samtaler,
Cannot find active Leave Period,Kan ikke finne aktiv permisjonstid,
Casual Leave,Casual La,
Claimed Amount,Påkrevd beløp,
Compensatory Off,Kompenserende Off,
Contact Number,Kontakt nummer,
Course,Kurs,
Create Disbursement Entry,Opprett Utbetalingsoppføring,
Create Salary Slip,Lag Lønn Slip,
Create Salary Slips,Opprett lønnsslipp,
Creating Payment Entries......,Opprette betalingsoppføringer ......,
Creating Salary Slips...,Opprette lønnsslipp ...,
Current,Nåværende,
Current Job Openings,Nåværende jobb Åpninger,
Daily Work Summary,Daglig arbeid Oppsummering,
Daily Work Summary Group,Daglig arbeidsoppsummeringsgruppe,
Date is repeated,Dato gjentas,
Debit A/C Number,Debet A / C-nummer,
Deduction,Fradrag,
Document Status,Dokumentstatus,
Earning,tjene,
Employee A/C Number,Ansattes A / C-nummer,
Employee Benefits,Ytelser til ansatte,
Employee Grade,Ansatte grad,
Employee Referral,Ansatt henvisning,
Employee relieved on {0} must be set as 'Left',Ansatt lettet på {0} må være angitt som &quot;venstre&quot;,
Employee {0} already submited an apllication {1} for the payroll period {2},Ansatt {0} har allerede sendt inn en påmelding {1} for lønnsperioden {2},
Employee {0} has no maximum benefit amount,Medarbeider {0} har ingen maksimal ytelsesbeløp,
