) for {0},) uchun {0},
A {0} exists between {1} and {2} (,{1} va {2} () o&#39;rtasida {0} mavjud,
Absent,Yo&#39;q,
Accrual Journal Entry for salaries from {0} to {1},Accrual Journal {0} dan {1} ga qadar oylik maosh uchun,
Add to Details,Ma&#39;lumotlarga qo&#39;shish,
Added to details,Tafsilotlarga qo&#39;shildi,
All Jobs,Barcha ishlar,
Allocated Leaves,Ajratilgan barglar,
Annual Salary,Yillik ish haqi,
Application period cannot be across two allocation records,Ilova davri ikkita ajratma yozuvlari bo&#39;yicha bo&#39;lishi mumkin emas,
Application period cannot be outside leave allocation period,Ariza soatlari tashqaridan ajratilgan muddatning tashqarisida bo&#39;lishi mumkin emas,
Apply Now,Endi murojaat qiling,
Apprentice,Chiragcha,
Approval Status,Tasdiqlash maqomi,
Approval Status must be 'Approved' or 'Rejected',Tasdiqlash maqomi &quot;Tasdiqlangan&quot; yoki &quot;Rad etilgan&quot; bo&#39;lishi kerak,
As per your assigned Salary Structure you cannot apply for benefits,Sizning belgilangan Ma&#39;ruza tuzilishiga ko&#39;ra siz nafaqa olish uchun ariza bera olmaysiz,
Assign,Belgilash,
Assign Salary Structure,Ish haqi tuzilishini tayinlash,
Assign to Employees,Xodimlarga tayinlang,
Assigning Structures...,Tuzilmalarni tayinlash ...,
Attendance,Ishtirok etish,
Attendance From Date and Attendance To Date is mandatory,Sana va davomiylikdan Sana bo&#39;yicha ishtirok etish majburiydir,
Attendance for employee {0} is already marked for this day,Xodimga {0} davomi bu kun uchun belgilandi,
Attendance not submitted for {0} as it is a Holiday.,Dam olish kuni sifatida {0} uchun yuborilmadi.,
Bank Entries,Bank yozuvlari,
Base,Asosiy,
Beginner,Boshlovchi,
Birthday Reminder,Tug&#39;ilgan kun eslatma,
Bonus Payment Date cannot be a past date,Bonus To&#39;lov sanasi o&#39;tgan sana bo&#39;la olmaydi,
Calls,Qo&#39;ng&#39;iroqlar,
Cannot find active Leave Period,Faol chiqish davri topilmadi,
Casual Leave,Oddiy chiqish,
Claimed Amount,Da&#39;vo qilingan miqdori,
Compensatory Off,Compensatory Off,
