) for {0},) dla {0},
A {0} exists between {1} and {2} (,{0} istnieje pomiędzy {1} a {2} (,
Absent,Nieobecny,
Accrual Journal Entry for salaries from {0} to {1},Zapis wstępny w dzienniku dla zarobków od {0} do {1},
Add to Details,Dodaj do szczegółów,
Added to details,Dodano do szczegółów,
All Jobs,Wszystkie Oferty pracy,
Allocated Leaves,Przydzielone Nieobecności,
Annual Salary,Roczne wynagrodzenie,
Application period cannot be across two allocation records,Okres aplikacji nie może mieć dwóch rekordów przydziału,
Application period cannot be outside leave allocation period,Wskazana data nieobecności nie może wykraczać poza zaalokowany okres dla nieobecności,
Apply Now,Aplikuj teraz,
Apprentice,Uczeń,
Approval Status,Status Zatwierdzenia,
Approval Status must be 'Approved' or 'Rejected',Status Zatwierdzenia musi być 'Zatwierdzono' albo 'Odrzucono',
As per your assigned Salary Structure you cannot apply for benefits,Zgodnie z przypisaną Ci strukturą wynagrodzeń nie możesz ubiegać się o świadczenia,
Assign,Przydziel,
Assign Salary Structure,Przypisanie struktury wynagrodzeń,
Assign to Employees,Przypisz do pracowników,
Assigning Structures...,Przyporządkowywanie Struktur,
Attendance,Obecność,
Attendance From Date and Attendance To Date is mandatory,Obecnośc od i do Daty są obowiązkowe,
Attendance for employee {0} is already marked for this day,Frekwencja na pracownika {0} jest już zaznaczone na ten dzień,
Attendance not submitted for {0} as it is a Holiday.,"Frekwencja nie została przesłana do {0}, ponieważ jest to święto.",
Bank Entries,Operacje bankowe,
Base,Baza,
Beginner,Początkujący,
Birthday Reminder,Przypomnienie o urodzinach,
Bonus Payment Date cannot be a past date,Data płatności premii nie może być datą przeszłą,
Calls,Połączenia,
Cannot find active Leave Period,Nie można znaleźć aktywnego Okresu Nieobecności,
Casual Leave,Urlop okolicznościowy,
Claimed Amount,Kwota roszczenia,
Compensatory Off,Urlop wyrównawczy,
Contact Number,Numer kontaktowy,
Course,Kurs,
Create Disbursement Entry,Utwórz wpis wypłaty,
Create Salary Slip,Utwórz pasek wynagrodzenia,
Create Salary Slips,Utwórz wynagrodzenie wynagrodzenia,
Creating Payment Entries......,Tworzenie wpisów płatności ......,
Creating Salary Slips...,Tworzenie zarobków ...,
Current,Bieżący,
Current Job Openings,Aktualne ofert pracy,
Daily Work Summary,Dziennie Podsumowanie zawodowe,
Daily Work Summary Group,Codzienna grupa podsumowująca pracę,
Date is repeated,Data jest powtórzona,
Debit A/C Number,Numer A / C debetu,
Deduction,Odliczenie,
Document Status,Stan dokumentu,
Earning,Dochód,
Employee A/C Number,Numer A / C pracownika,
Employee Benefits,Świadczenia pracownicze,
Employee Grade,Klasa pracownika,
Employee Referral,Referencje pracownika,
Employee relieved on {0} must be set as 'Left',pracownik zwalnia się na {0} musi być ustawiony jako 'opuścił',
Employee {0} already submited an apllication {1} for the payroll period {2},Pracownik {0} przesłał już aplikację {1} na okres rozliczeniowy {2},
Employee {0} has no maximum benefit amount,Pracownik {0} nie ma maksymalnej kwoty świadczenia,
Employee {0} is not active or does not exist,Pracownik {0} jest nieaktywny lub nie istnieje,
Employee {0} is on Leave on {1},Pracownik {0} jest Nieobecny w trybie {1},
Employee {0} on Half day on {1},Pracownik {0} na pół dnia na {1},
End time cannot be before start time,Czas zakończenia nie może być wcześniejszy niż czas rozpoczęcia,
Evaluation,Ocena,
Event Location,Lokalizacja wydarzenia,
Event Name,Nazwa wydarzenia,
Expense Claim for Vehicle Log {0},Koszty Żądanie Vehicle Zaloguj {0},
Expense Claim {0} already exists for the Vehicle Log,Koszty roszczenie {0} już istnieje dla Zaloguj Pojazdów,
Fill the form and save it,Wypełnij formularz i zapisz,
Filter Employees By (Optional),Filtruj pracowników według (opcjonalnie),
Fiscal Year {0} not found,Rok fiskalny {0} Nie znaleziono,
Food,Żywność,
For Employee,Dla pracownika,
From Date {0} cannot be after employee's relieving Date {1},Od daty {0} nie może być po zwolnieniu pracownika Data {1},
From Date {0} cannot be before employee's joining Date {1},Od daty {0} nie może upłynąć data dołączenia pracownika {1},
From date can not be less than employee's joining date,Od daty nie może być mniejsza niż data dołączenia pracownika,
Fuel Price,Cena paliwa,
Fuel Qty,Ilość paliwa,
Full-time,Na cały etet,
