) for {0},) cho {0},
A {0} exists between {1} and {2} (,{0} tồn tại trong khoảng từ {1} đến {2} (,
Absent,Vắng mặt,
Accrual Journal Entry for salaries from {0} to {1},Tạp chí Accrual cho các khoản tiền lương từ {0} đến {1},
Add to Details,Thêm vào chi tiết,
Added to details,Đã thêm vào chi tiết,
All Jobs,Tất cả Jobs,
Allocated Leaves,Lá được phân bổ,
Annual Salary,Mức lương hàng năm,
Application period cannot be across two allocation records,Thời gian đăng ký không thể nằm trong hai bản ghi phân bổ,
Application period cannot be outside leave allocation period,Kỳ ứng dụng không thể có thời gian phân bổ nghỉ bên ngoài,
Apply Now,Áp dụng ngay bây giờ,
Apprentice,Người học việc,
Approval Status,Tình trạng chính,
Approval Status must be 'Approved' or 'Rejected',"Tình trạng phê duyệt phải được ""chấp thuận"" hoặc ""từ chối""",
As per your assigned Salary Structure you cannot apply for benefits,"Theo Cơ cấu tiền lương được chỉ định của bạn, bạn không thể nộp đơn xin trợ cấp",
Assign,Chỉ định,
Assign Salary Structure,Chỉ định cấu trúc lương,
Assign to Employees,Gán cho nhân viên,
Assigning Structures...,Phân công cấu trúc ...,
Attendance,Tham gia,
Attendance From Date and Attendance To Date is mandatory,"""Có mặt từ ngày"" tham gia và ""có mặt đến ngày"" là bắt buộc",
Attendance for employee {0} is already marked for this day,Attendance cho nhân viên {0} đã được đánh dấu ngày này,
Attendance not submitted for {0} as it is a Holiday.,Tham dự không được gửi cho {0} vì đây là Ngày lễ.,
Bank Entries,Bút toán Ngân hàng,
Base,Cơ sở,
Beginner,Người bắt đầu,
Birthday Reminder,Lời nhắc sinh nhật,
Bonus Payment Date cannot be a past date,Ngày thanh toán thưởng không thể là ngày qua,
Calls,Các cuộc gọi,
Cannot find active Leave Period,Không thể tìm thấy Khoảng thời gian rời khỏi hoạt động,
Casual Leave,Nghỉ phép năm,
Claimed Amount,Số Tiền Yêu Cầu,
Compensatory Off,Nghỉ làm bù,
Contact Number,Số Liên hệ,
Course,Khóa học,
Create Disbursement Entry,Tạo mục giải ngân,
Create Salary Slip,Tạo Mức lương trượt,
Create Salary Slips,Tạo phiếu lương,
Creating Payment Entries......,Đang tạo mục thanh toán ......,
Creating Salary Slips...,Đang tạo phiếu lương ...,
Current,Hiện hành,
Current Job Openings,Hiện tại Hở Job,
Daily Work Summary,Tóm tắt công việc hàng ngày,
Daily Work Summary Group,Nhóm làm việc hằng ngày,
Date is repeated,Ngày lặp lại,
Debit A/C Number,Số nợ A / C,
Deduction,Khấu trừ,
Document Status,Trạng thái bản ghi,
Earning,Thu nhập,
Employee A/C Number,Số nhân viên A / C,
Employee Benefits,Lợi ích của nhân viên,
Employee Grade,Nhân viên hạng,
Employee Referral,Nhân viên giới thiệu,
Employee relieved on {0} must be set as 'Left',Nhân viên bớt căng thẳng trên {0} phải được thiết lập như là 'trái',
Employee {0} already submited an apllication {1} for the payroll period {2},Nhân viên {0} đã gửi một câu trả lời {1} cho giai đoạn tính lương {2},
Employee {0} has no maximum benefit amount,Nhân viên {0} không có số tiền trợ cấp tối đa,
