) for {0},) માટે {0},
A {0} exists between {1} and {2} (,{0} અને {2} વચ્ચે {0} અસ્તિત્વમાં છે,
Absent,ગેરહાજર,
Accrual Journal Entry for salaries from {0} to {1},{0} થી {1} સુધી પગાર માટે સંચય જર્નલ એન્ટ્રી,
Add to Details,વિગતોમાં ઉમેરો,
Added to details,વિગતોમાં ઉમેરાઈ,
All Jobs,બધા નોકરીઓ,
Allocated Leaves,ફાળવેલ પાંદડા,
Annual Salary,વાર્ષિક પગાર,
Application period cannot be across two allocation records,એપ્લિકેશન સમયગાળો બે ફાળવણી રેકોર્ડ્સમાં ન હોઈ શકે,
Application period cannot be outside leave allocation period,એપ્લિકેશન સમયગાળાની બહાર રજા ફાળવણી સમય ન હોઈ શકે,
Apply Now,હવે લાગુ,
Apprentice,એપ્રેન્ટિસ,
Approval Status,મંજૂરી સ્થિતિ,
Approval Status must be 'Approved' or 'Rejected',મંજૂરી પરિસ્થિતિ &#39;માન્ય&#39; અથવા &#39;નકારેલું&#39; હોવું જ જોઈએ,
As per your assigned Salary Structure you cannot apply for benefits,તમારા સોંપાયેલ પગાર માળખું મુજબ તમે લાભ માટે અરજી કરી શકતા નથી,
Assign,સોંપો,
Assign Salary Structure,પગાર માળખું સોંપો,
Assign to Employees,કર્મચારીઓને સોંપો,
Assigning Structures...,સ્ટ્રક્ચર્સ સોંપી રહ્યું છે ...,
Attendance,એટેન્ડન્સ,
Attendance From Date and Attendance To Date is mandatory,તારીખ તારીખ અને હાજરી થી એટેન્ડન્સ ફરજિયાત છે,
Attendance for employee {0} is already marked for this day,કર્મચારી {0} માટે હાજરી પહેલેથી જ આ દિવસ માટે ચિહ્નિત થયેલ છે,
Attendance not submitted for {0} as it is a Holiday.,{0} માટે હાજરી હોતી નથી કારણકે તે હોલીડે છે.,
Bank Entries,બેન્ક પ્રવેશો,
Base,પાયો,
Beginner,પ્રારંભિક,
Birthday Reminder,જન્મદિવસની રીમાઇન્ડર,
Bonus Payment Date cannot be a past date,બોનસ ચુકવણી તારીખ એક ભૂતકાળની તારીખ હોઈ શકતી નથી,
Calls,કોલ્સ,
Cannot find active Leave Period,સક્રિય રજા અવધિ શોધી શકાતો નથી,
Casual Leave,પરચુરણ રજા,
Claimed Amount,દાવાની રકમ,
Compensatory Off,વળતર બંધ,
Contact Number,સંપર્ક નંબર,
Course,કોર્સ,
Create Disbursement Entry,વિતરણ એન્ટ્રી બનાવો,
Create Salary Slip,પગાર કાપલી બનાવો,
Create Salary Slips,પગાર સ્લિપ બનાવો,
Creating Payment Entries......,ચુકવણીની નોંધણી બનાવી રહ્યા છીએ ......,
Creating Salary Slips...,પગાર સ્લિપ્સ બનાવવો ...,
Current,વર્તમાન,
Current Job Openings,વર્તમાન જોબ શરૂઆતનો,
Daily Work Summary,દૈનિક કામ સારાંશ,
Daily Work Summary Group,ડેઇલી વર્ક સમરી ગ્રુપ,
Date is repeated,તારીખ પુનરાવર્તન કરવામાં આવે છે,
Debit A/C Number,ડેબિટ એ / સી નંબર,
Deduction,કપાત,
Document Status,દસ્તાવેજ સ્થિતિ,
Earning,અર્નિંગ,
Employee A/C Number,કર્મચારી એ / સી નંબર,
Employee Benefits,એમ્પ્લોયી બેનિફિટ્સ,
Employee Grade,કર્મચારીનું ગ્રેડ,
Employee Referral,કર્મચારી રેફરલ,
Employee relieved on {0} must be set as 'Left',{0} સુયોજિત થયેલ હોવું જ જોઈએ પર રાહત કર્મચારી &#39;ડાબી&#39; તરીકે,
Employee {0} already submited an apllication {1} for the payroll period {2},કર્મચારી {0} પહેલેથી પગારપત્રક સમયગાળા {2} માટે એક એપ્લિકેશન {1} સબમિટ કરે છે,
Employee {0} has no maximum benefit amount,કર્મચારી {0} પાસે મહત્તમ સહાયક રકમ નથી,
Employee {0} is not active or does not exist,{0} કર્મચારીનું સક્રિય નથી અથવા અસ્તિત્વમાં નથી,
Employee {0} is on Leave on {1},કર્મચારી {0} રજા પર છે {1},
Employee {0} on Half day on {1},કર્મચારીનું {0} પર અડધા દિવસ પર {1},
End time cannot be before start time,સમાપ્તિ સમય પ્રારંભ સમય પહેલાં હોઇ શકે નહીં,
Evaluation,મૂલ્યાંકન,
Event Location,ઇવેન્ટ સ્થાન,
Event Name,ઇવેન્ટનું નામ,
Expense Claim for Vehicle Log {0},વાહન પ્રવેશ માટે ખર્ચ દાવો {0},
Expense Claim {0} already exists for the Vehicle Log,ખર્ચ દાવો {0} પહેલાથી જ વાહન પ્રવેશ અસ્તિત્વમાં,
Fill the form and save it,આ ફોર્મ ભરો અને તેને સંગ્રહો,
Filter Employees By (Optional),દ્વારા ફિલ્ટર કરો કર્મચારીઓ (વૈકલ્પિક),
Fiscal Year {0} not found,ફિસ્કલ વર્ષ {0} મળી નથી,
Food,ફૂડ,
For Employee,કર્મચારી માટે,
From Date {0} cannot be after employee's relieving Date {1},{0} તારીખથી કર્મચારીની રાહતની તારીખ {1} પછી ન હોઈ શકે,
From Date {0} cannot be before employee's joining Date {1},તારીખથી {0} કર્મચારીની જોડાઈ તારીખ પહેલાં ન હોઈ શકે {1},
From date can not be less than employee's joining date,તારીખથી કર્મચારીની જોડણી તારીખ કરતાં ઓછી ન હોઈ શકે,
Fuel Price,ફ્યુઅલ પ્રાઈસ,
Fuel Qty,ફ્યુઅલ Qty,
Full-time,આખો સમય,
Future dates not allowed,ભાવિ તારીખોની મંજૂરી નથી,
Get Details From Declaration,ઘોષણામાંથી વિગતો મેળવો,
Get Employees,કર્મચારીઓ મેળવો,
Gross Pay,કુલ પે,
Guest,ગેસ્ટ,
Half Day,અડધા દિવસ,
Half Day Date is mandatory,અર્ધ દિવસની તારીખ ફરજિયાત છે,
Half Day Date should be between From Date and To Date,અડધા દિવસ તારીખ તારીખ થી અને તારીખ વચ્ચે પ્રયત્ન કરીશું,
Half Day Date should be in between Work From Date and Work End Date,અર્ધ દિવસની તારીખ કાર્ય તારીખથી અને કાર્ય સમાપ્તિ તારીખ વચ્ચે હોવી જોઈએ,
Half day date should be in between from date and to date,અર્ધ દિવસની તારીખ તારીખ અને તારીખ વચ્ચેની હોવા જોઈએ,
Hello,હેલો,
House rent paid days overlapping with {0},ઘર ભાડે {0},
House rented dates required for exemption calculation,મુક્તિ ગણતરી માટે જરૂરી હાઉસ ભાડે તારીખો,
House rented dates should be atleast 15 days apart,હાઉસ ભાડે તારીખો સિવાય ઓછામાં ઓછા 15 દિવસ હોવા જોઈએ,
Interest Amount,વ્યાજ રકમ,
Intern,ઇન્ટર્ન,
Job Description,જોબ વર્ણન,
Job Offer,નોકરી ની તક,
Jobs,નોકરીઓ,
Leave Approval Notification,મંજૂરી સૂચના છોડો,
Leave Blocked,છોડો અવરોધિત,
Leave Encashment,એન્કેશમેન્ટ છોડો,
Leave Status Notification,સ્થિતિ સૂચન છોડો,
Leave Type,રજા પ્રકાર,
Leave Type is madatory,છોડો પ્રકાર મદુરાઈ છે,
Leave Type {0} cannot be allocated since it is leave without pay,છોડો પ્રકાર {0} ફાળવવામાં કરી શકાતી નથી કારણ કે તે પગાર વિના છોડી,
Leave Type {0} cannot be carry-forwarded,{0} હાથ ધરવા આગળ કરી શકાતી નથી પ્રકાર છોડો,
Leave Type {0} is not encashable,છોડો પ્રકાર {0} એન્કેશેબલ નથી,
Leave Without Pay,પગાર વિના છોડો,
"Leave cannot be allocated before {0}, as leave balance has already been carry-forwarded in the future leave allocation record {1}","પહેલાં ફાળવવામાં કરી શકાતી નથી મૂકો {0}, રજા બેલેન્સ પહેલેથી કેરી આગળ ભવિષ્યમાં રજા ફાળવણી રેકોર્ડ કરવામાં આવી છે {1}",
"Leave cannot be applied/cancelled before {0}, as leave balance has already been carry-forwarded in the future leave allocation record {1}","રજા બેલેન્સ પહેલેથી કેરી આગળ ભવિષ્યમાં રજા ફાળવણી રેકોર્ડ કરવામાં આવી છે, પહેલાં {0} રદ / લાગુ કરી શકાય નહીં છોડો {1}",
Leave of type {0} cannot be longer than {1},પ્રકાર રજા {0} કરતાં લાંબા સમય સુધી ન હોઈ શકે {1},
Leaves,પાંદડા,
Leaves Allocated Successfully for {0},માટે સફળતાપૂર્વક સોંપાયેલ પાંદડાઓ {0},
Leaves per Year,દર વર્ષે પાંદડાં,
Lifecycle,જીવન ચક્ર,
Mark Attendance,માર્ક એટેન્ડન્સ,
Max Exemption Amount cannot be greater than maximum exemption amount {0} of Tax Exemption Category {1},મહત્તમ છૂટ રકમ કર મુક્તિ કેટેગરી {0} ની મહત્તમ મુક્તિ રકમ કરતાં વધુ હોઈ શકતી નથી {1},
Max benefits should be greater than zero to dispense benefits,બેનિફિટ્સ વિતરણ કરવા માટે મહત્તમ લાભ શૂન્ય કરતાં વધારે હોવા જોઈએ,
Maximum amount eligible for the component {0} exceeds {1},ઘટક {0} માટે લાયક મહત્તમ રકમ {1} થી વધી જાય છે,
Maximum benefit amount of component {0} exceeds {1},ઘટકનો મહત્તમ લાભ રકમ {0} વધી ગયો છે {1},
Maximum benefit amount of employee {0} exceeds {1},કર્મચારીનું મહત્તમ લાભ રકમ {0} વધી જાય છે {1},
Maximum leave allowed in the leave type {0} is {1},રજાના પ્રકાર {0} માં મંજૂર મહત્તમ રજા {1} છે,
Medical,મેડિકલ,
Mode of payment is required to make a payment,ચુકવણી સ્થિતિ ચૂકવણી કરવા માટે જરૂરી છે,
More than one selection for {0} not allowed,{0} માટે એક કરતા વધુ પસંદગીની મંજૂરી નથી,
Net Pay,નેટ પે,
Net Pay cannot be less than 0,નેટ પે 0 કરતાં ઓછી ન હોઈ શકે,
Net Salary Amount,ચોખ્ખી પગારની રકમ,
Net pay cannot be negative,નેટ પગાર નકારાત્મક ન હોઈ શકે,
No Employee Found,કોઈ કર્મચારી મળ્યું નથી,
No Salary Structure assigned for Employee {0} on given date {1},આપેલ તારીખ {1} પર કર્મચારી {0} માટે કોઈ પગાર માળખું નથી.,
No Staffing Plans found for this Designation,આ હોદ્દો માટે કોઈ સ્ટાફિંગ યોજનાઓ મળી નથી,
No active or default Salary Structure found for employee {0} for the given dates,આપવામાં તારીખો માટે કર્મચારી {0} મળી કોઈ સક્રિય અથવા મૂળભૂત પગાર માળખું,
No more updates,કોઈ વધુ અપડેટ્સ,
No replies from,માંથી કોઈ જવાબો,
