) for {0},）{0},
A {0} exists between {1} and {2} (,{1}と{2}の間に{0}が存在します（,
Absent,欠勤,
Accrual Journal Entry for salaries from {0} to {1},{0}から{1}への給与の発生分納登録,
Add to Details,詳細に追加,
Added to details,詳細に追加,
All Jobs,すべてのジョブ,
Allocated Leaves,割り当てられた葉,
Annual Salary,年俸,
Application period cannot be across two allocation records,適用期間は2つの割り当てレコードにまたがることはできません,
Application period cannot be outside leave allocation period,申請期間は休暇割当期間外にすることはできません,
Apply Now,今すぐ適用,
Apprentice,見習,
Approval Status,承認ステータス,
Approval Status must be 'Approved' or 'Rejected',承認ステータスは「承認」または「拒否」でなければなりません,
As per your assigned Salary Structure you cannot apply for benefits,あなたの割り当てられた給与構造に従って、給付を申請することはできません,
Assign,割当,
Assign Salary Structure,給与構造を割り当てる,
Assign to Employees,従業員に割り当てる,
Assigning Structures...,構造を割り当てています...,
Attendance,出勤,
Attendance From Date and Attendance To Date is mandatory,出勤開始日と出勤日は必須です,
Attendance for employee {0} is already marked for this day,従業員の出席は、{0}はすでにこの日のためにマークされています,
Attendance not submitted for {0} as it is a Holiday.,休暇であるため{0}に出席していません。,
Bank Entries,銀行エントリー,
Base,ベース,
Beginner,初心者,
Birthday Reminder,誕生日のお知らせ,
Bonus Payment Date cannot be a past date,ボーナス支払日は過去の日付ではありません,
Calls,電話,
Cannot find active Leave Period,有効期間を見つけることができません,
Casual Leave,臨時休暇,
Claimed Amount,請求額,
Compensatory Off,代償オフ,
Contact Number,連絡先の番号,
Course,コース,
Create Disbursement Entry,支払いエントリの作成,
Create Salary Slip,給与伝票を作成する,
Create Salary Slips,給与明細を作成する,
Creating Payment Entries......,支払エントリの登録......,
Creating Salary Slips...,給料スリップの作成...,
Current,現在,
Current Job Openings,現在の求人,
Daily Work Summary,日次業務概要,
Daily Work Summary Group,毎日の作業要約グループ,
Date is repeated,日付が繰り返されます,
Debit A/C Number,借方のA / C番号,
Deduction,控除,
Document Status,文書ステータス,
Earning,収益,
Employee A/C Number,従業員のA / C番号,
Employee Benefits,従業員給付,
Employee Grade,従業員グレード,
Employee Referral,従業員の紹介,
Employee relieved on {0} must be set as 'Left',{0}から取り除かれた従業員は「退職」に設定されなければなりません,
Employee {0} already submited an apllication {1} for the payroll period {2},給与計算期間{2}の従業員{0}はすでに申請{1}を提出しています,
Employee {0} has no maximum benefit amount,従業員{0}には最大給付額はありません,
Employee {0} is not active or does not exist,従業員{0}はアクティブでないか、存在しません,
Employee {0} is on Leave on {1},従業員{0}は{1}に出発しています,
Employee {0} on Half day on {1},上半分の日に従業員{0} {1},
End time cannot be before start time,終了時刻を開始時刻より前にすることはできません,
Evaluation,評価,
Event Location,イベントの場所,
Event Name,イベント名,
Expense Claim for Vehicle Log {0},自動車ログ{0}のための経費請求,
