) for {0},) per {0},
A {0} exists between {1} and {2} (,Hi ha {0} entre {1} i {2} (,
Absent,Absent,
Accrual Journal Entry for salaries from {0} to {1},Salari de la publicació de la periodificació de {0} a {1},
Add to Details,Afegeix als detalls,
Added to details,S&#39;ha afegit als detalls,
All Jobs,Tots els treballs,
Allocated Leaves,Fulles assignades,
Annual Salary,Salari Anual,
Application period cannot be across two allocation records,El període d&#39;aplicació no pot estar en dos registres d&#39;assignació,
Application period cannot be outside leave allocation period,Període d&#39;aplicació no pot ser període d&#39;assignació llicència fos,
Apply Now,Aplicar ara,
Apprentice,Aprenent,
Approval Status,Estat d'aprovació,
Approval Status must be 'Approved' or 'Rejected',"Estat d'aprovació ha de ser ""Aprovat"" o ""Rebutjat""",
As per your assigned Salary Structure you cannot apply for benefits,"Segons la seva Estructura Salarial assignada, no pot sol·licitar beneficis",
Assign,Assignar,
Assign Salary Structure,Assigna l&#39;estructura salarial,
Assign to Employees,Assigna a empleats,
Assigning Structures...,Assignació d&#39;estructures ...,
Attendance,Assistència,
Attendance From Date and Attendance To Date is mandatory,Assistència Des de la data i Assistència a la data és obligatori,
Attendance for employee {0} is already marked for this day,L&#39;assistència per a l&#39;empleat {0} ja està marcat per al dia d&#39;avui,
Attendance not submitted for {0} as it is a Holiday.,L&#39;assistència no s&#39;ha enviat per a {0} ja que és una festa.,
Bank Entries,Entrades bancàries,
Base,Base,
Beginner,principiant,
Birthday Reminder,Recordatori d&#39;aniversari,
Bonus Payment Date cannot be a past date,La data de pagament addicional no pot ser una data passada,
Calls,Trucades,
Cannot find active Leave Period,No es pot trobar el període d&#39;abandonament actiu,
Casual Leave,Deixar Casual,
Claimed Amount,Quantia reclamada,
Compensatory Off,Compensatori,
Contact Number,Nombre de contacte,
Course,Curs,
Create Disbursement Entry,Creeu entrada de desemborsament,
Create Salary Slip,Crear fulla de nòmina,
Create Salary Slips,Creeu Rebaixes salarials,
Creating Payment Entries......,Creació d&#39;entrades de pagament ...,
Creating Salary Slips...,Creació d&#39;assentaments salaris ...,
Current,actual,
Current Job Openings,Ofertes d&#39;ocupació actuals,
Daily Work Summary,Resum diari de Treball,
Daily Work Summary Group,Grup de treball diari de resum,
Date is repeated,Data repetida,
Debit A/C Number,Número A / C de dèbit,
Deduction,Deducció,
Document Status,Estat del document,
Earning,Guany,
Employee A/C Number,Número d&#39;A / C de l&#39;empleat,
Employee Benefits,Beneficis als empleats,
Employee Grade,Grau d&#39;empleat,
Employee Referral,Referències de feina,
Employee relieved on {0} must be set as 'Left',Empleat rellevat en {0} ha de ser establert com 'Esquerra',
Employee {0} already submited an apllication {1} for the payroll period {2},L&#39;empleat {0} ja ha enviat un apllication {1} per al període de nòmina {2},
Employee {0} has no maximum benefit amount,L&#39;empleat {0} no té cap benefici màxim,
Employee {0} is not active or does not exist,L'Empleat {0} no està actiu o no existeix,
Employee {0} is on Leave on {1},L&#39;empleat {0} està en Leave on {1},
Employee {0} on Half day on {1},Empleat {0} del mig dia del {1},
End time cannot be before start time,L’hora de finalització no pot ser abans de l’hora d’inici,
Evaluation,Avaluació,
Event Location,Ubicació de l&#39;esdeveniment,
Event Name,Nom de l&#39;esdeveniment,
Expense Claim for Vehicle Log {0},Reclamació de despeses per al registre de vehicles {0},
Expense Claim {0} already exists for the Vehicle Log,Relació de despeses {0} ja existeix per al registre de vehicles,
Fill the form and save it,Ompliu el formulari i deseu,
Filter Employees By (Optional),Filtra els empleats per (opcional),
Fiscal Year {0} not found,Any fiscal {0} no trobat,
Food,Menjar,
For Employee,Per als Empleats,
From Date {0} cannot be after employee's relieving Date {1},Des de la data {0} no es pot produir després de l&#39;alleujament de l&#39;empleat Data {1},
From Date {0} cannot be before employee's joining Date {1},Des de la data {0} no es pot fer abans de la data d&#39;incorporació de l&#39;empleat {1},
From date can not be less than employee's joining date,La data no pot ser inferior a la data d&#39;entrada de l&#39;empleat,
Fuel Price,Preu del combustible,
Fuel Qty,Quantitat de combustible,
Full-time,Temps complet,
Future dates not allowed,No es permeten dates futures,
Get Details From Declaration,Obteniu detalls de la declaració,
Get Employees,Obtenir empleats,
Gross Pay,Sou brut,
Guest,Convidat,
Half Day,Medi Dia,
Half Day Date is mandatory,La data de mig dia és obligatòria,
Half Day Date should be between From Date and To Date,Mig dia de la data ha d&#39;estar entre De la data i Fins a la data,
Half Day Date should be in between Work From Date and Work End Date,La data de mig dia ha d&#39;estar entre el treball des de la data i la data de finalització del treball,
Half day date should be in between from date and to date,La data de mig dia ha d&#39;estar entre la data i la data,
Hello,Hola,
House rent paid days overlapping with {0},Lloguer de casa dies pagats sobreposats a {0},
House rented dates required for exemption calculation,Data de lloguer de casa necessària per al càlcul d&#39;exempció,
House rented dates should be atleast 15 days apart,Les dates llogades de la casa han de ser almenys de 15 dies separades,
Interest Amount,Suma d&#39;interès,
Intern,Intern,
Job Description,Descripció del Treball,
Job Offer,Oferta de treball,
Jobs,ocupacions,
Leave Approval Notification,Deixeu la notificació d&#39;aprovació,
Leave Blocked,Absència bloquejada,
Leave Encashment,deixa Cobrament,
Leave Status Notification,Deixeu la notificació d&#39;estat,
Leave Type,Tipus de llicència,
Leave Type is madatory,El tipus de sort és madatorio,
Leave Type {0} cannot be allocated since it is leave without pay,Deixa Tipus {0} no pot ser assignat ja que es deixa sense paga,
Leave Type {0} cannot be carry-forwarded,Deixar tipus {0} no es poden enviar-portar,
Leave Type {0} is not encashable,El tipus de sortida {0} no es pot encaixar,
Leave Without Pay,Absències sense sou,
"Leave cannot be allocated before {0}, as leave balance has already been carry-forwarded in the future leave allocation record {1}","Deixi no poden ser distribuïdes abans {0}, com a balanç de la llicència ja ha estat remès equipatge al futur registre d&#39;assignació de permís {1}",
"Leave cannot be applied/cancelled before {0}, as leave balance has already been carry-forwarded in the future leave allocation record {1}","Deixa no pot aplicar / cancel·lada abans de {0}, com a balanç de la llicència ja ha estat remès equipatge al futur registre d&#39;assignació de permís {1}",
Leave of type {0} cannot be longer than {1},Una absència del tipus {0} no pot ser de més de {1},
Leaves,Fulles,
Leaves Allocated Successfully for {0},Les fulles Numerat amb èxit per {0},
Leaves per Year,Deixa per any,
Lifecycle,Cicle de vida,
Mark Attendance,Mark Attendance,
Max Exemption Amount cannot be greater than maximum exemption amount {0} of Tax Exemption Category {1},La quantitat màxima d&#39;exempció no pot ser superior a la quantitat màxima d&#39;exempció {0} de la categoria d&#39;exempció fiscal {1},
Max benefits should be greater than zero to dispense benefits,Els beneficis màxims haurien de ser més grans que zero per repartir beneficis,
Maximum amount eligible for the component {0} exceeds {1},La quantitat màxima elegible per al component {0} supera {1},
Maximum benefit amount of component {0} exceeds {1},La quantitat màxima de beneficis del component {0} supera {1},
Maximum benefit amount of employee {0} exceeds {1},La quantitat de benefici màxim de l&#39;empleat {0} supera {1},
Maximum leave allowed in the leave type {0} is {1},La permís màxim permès en el tipus d&#39;abandonament {0} és {1},
Medical,Metge,
Mode of payment is required to make a payment,Forma de pagament es requereix per fer un pagament,
More than one selection for {0} not allowed,No s’admeten més d’una selecció per a {0},
Net Pay,Pay Net,
Net Pay cannot be less than 0,Pay Net no pot ser menor que 0,
Net Salary Amount,Import net del salari,
Net pay cannot be negative,Salari net no pot ser negatiu,
No Employee Found,Cap empleat trobat,
No Salary Structure assigned for Employee {0} on given date {1},No s&#39;ha assignat cap estructura salarial assignada a l&#39;empleat {0} en una data determinada {1},
No Staffing Plans found for this Designation,No hi ha plans de personal per a aquesta designació,
No active or default Salary Structure found for employee {0} for the given dates,Sense estructura activa o salari per defecte trobat d&#39;empleat {0} per a les dates indicades,
No more updates,No hi ha més actualitzacions,
No replies from,No hi ha respostes des,
No salary slip found to submit for the above selected criteria OR salary slip already submitted,No s&#39;ha trobat resoldre salarial per presentar els criteris seleccionats anteriorment o el resguard salarial ja presentat,
Nothing to change,Res per canviar,
Notice Period,Període de notificació,
Only Leave Applications with status 'Approved' and 'Rejected' can be submitted,Només Deixa aplicacions amb estat &quot;Aprovat&quot; i &quot;Rebutjat&quot; pot ser presentat,
Optional Holiday List not set for leave period {0},Llista de vacances opcional no establerta per al període de descans {0},
Part-time,Temps parcial,
Password policy for Salary Slips is not set,La política de contrasenya dels salaris no està definida,
Payment Days,Dies de pagament,
Payment of {0} from {1} to {2},Pagament de {0} de {1} a {2},
Payroll,nòmina de sous,
Payroll Number,Número de nòmina,
Piecework,Treball a preu fet,
Please add the remaining benefits {0} to any of the existing component,Afegiu els beneficis restants {0} a qualsevol dels components existents,
Please confirm once you have completed your training,Confirmeu una vegada hagueu completat la vostra formació,
Please enable default incoming account before creating Daily Work Summary Group,Activeu el compte entrant per defecte abans de crear el grup de treball de treball diari,
Please select Company and Designation,Seleccioneu Companyia i Designació,
Please select Employee,Seleccioneu Empleat,
Please select a csv file,Seleccioneu un arxiu csv,
Please set default template for Leave Approval Notification in HR Settings.,Establiu la plantilla predeterminada per deixar la notificació d&#39;aprovació a la configuració de recursos humans.,
Please set default template for Leave Status Notification in HR Settings.,Establiu la plantilla predeterminada per deixar la notificació d&#39;estat a la configuració de recursos humans.,
Please set the Company,Si us plau ajust la Companyia,
Please set the Date Of Joining for employee {0},Si us plau ajust la data d&#39;incorporació dels empleats {0},
Please share your feedback to the training by clicking on 'Training Feedback' and then 'New',"Compartiu els vostres comentaris a la formació fent clic a &quot;Feedback de formació&quot; i, a continuació, &quot;Nou&quot;",
Please update your status for this training event,Actualitzeu el vostre estat per a aquest esdeveniment d&#39;entrenament,
Present,Present,
Preview Salary Slip,Salari vista prèvia de lliscament,
Privilege Leave,Privilege Leave,
Probation,Probation,
Probationary Period,Període de prova,
Property,Propietat,
Property already added,La propietat ja s&#39;ha afegit,
Replies,Respostes,
Responsibilities,Responsabilitats,
Role,Rol,
