) for {0},) už {0},
A {0} exists between {1} and {2} (,Yra {0} tarp {1} ir {2} ((,
Absent,Nėra,
Accrual Journal Entry for salaries from {0} to {1},&quot;Accrual Journal&quot; įrašas už atlyginimus nuo {0} iki {1},
Add to Details,Pridėti į išsamią informaciją,
Added to details,Pridėta prie detalių,
All Jobs,Visi darbai,
Allocated Leaves,Paskirtos lapai,
Annual Salary,Metinis atlyginimas,
Application period cannot be across two allocation records,Paraiškų teikimo laikotarpis negali būti per du paskirstymo įrašus,
Application period cannot be outside leave allocation period,Taikymo laikotarpis negali būti ne atostogos paskirstymo laikotarpis,
Apply Now,taikyti Dabar,
Apprentice,Mokinys,
Approval Status,patvirtinimo būsena,
Approval Status must be 'Approved' or 'Rejected',Patvirtinimo būsena turi būti &quot;Patvirtinta&quot; arba &quot;Atmesta&quot;,
As per your assigned Salary Structure you cannot apply for benefits,Pagal jūsų paskirtą darbo užmokesčio struktūrą negalite kreiptis dėl išmokų,
Assign,priskirti,
Assign Salary Structure,Priskirti atlyginimo struktūrą,
Assign to Employees,Priskirkite darbuotojams,
Assigning Structures...,Priskiriamos struktūros ...,
Attendance,lankomumas,
Attendance From Date and Attendance To Date is mandatory,Lankomumas Iš data ir lankomumo data yra privalomi,
Attendance for employee {0} is already marked for this day,Lankomumas už {0} darbuotojas jau yra pažymėtas šiai dienai,
Attendance not submitted for {0} as it is a Holiday.,"Lankymas nėra pateiktas {0}, nes tai yra atostogos.",
Bank Entries,Banko įrašai,
Base,Bazė,
Beginner,Pradedantysis,
Birthday Reminder,Gimtadienio priminimas,
Bonus Payment Date cannot be a past date,Premijos mokėjimo data negali būti ankstesnė data,
Calls,ragina,
Cannot find active Leave Period,Nepavyko rasti aktyvios palikimo laikotarpio,
Casual Leave,Laisvalaikio atostogos,
Claimed Amount,Reikalaujama suma,
Compensatory Off,kompensacinė Išjungtas,
Contact Number,Kontaktinis telefono numeris,
Course,Kursas,
Create Disbursement Entry,Sukurti įmokų įrašą,
Create Salary Slip,Sukurti apie darbo užmokestį,
Create Salary Slips,Kurti atlyginimus,
Creating Payment Entries......,Mokėjimo įrašų sukūrimas ......,
Creating Salary Slips...,Kurti atlyginimus ...,
Current,dabartinis,
Current Job Openings,Dabartinis darbas Angos,
Daily Work Summary,Dienos darbo santrauka,
Daily Work Summary Group,Dienos darbo santraukų grupė,
Date is repeated,Data kartojamas,
Debit A/C Number,Debeto A / C numeris,
Deduction,Atskaita,
Document Status,Dokumento statusas,
Earning,Pelningiausi,
Employee A/C Number,Darbuotojo A / C numeris,
Employee Benefits,Išmokos darbuotojams,
Employee Grade,Darbuotojų vertinimas,
Employee Referral,Darbuotojo kreipimasis,
Employee relieved on {0} must be set as 'Left',Darbuotojų atleidžiamas nuo {0} turi būti nustatyti kaip &quot;Left&quot;,
Employee {0} already submited an apllication {1} for the payroll period {2},Darbuotojas {0} jau pateikė apllication {1} už darbo užmokesčio laikotarpį {2},
Employee {0} has no maximum benefit amount,Darbuotojas {0} neturi didžiausios naudos sumos,
Employee {0} is not active or does not exist,Darbuotojų {0} is not active arba neegzistuoja,
Employee {0} is on Leave on {1},Darbuotojas {0} yra Atostogos {1},
Employee {0} on Half day on {1},Darbuotojų {0} pusę dienos {1},
End time cannot be before start time,Pabaigos laikas negali būti anksčiau nei pradžios laikas,
Evaluation,Vertinimas,
Event Location,Renginio vieta,
Event Name,Įvykio pavadinimas,
Expense Claim for Vehicle Log {0},Kompensuojamos Prašymas Transporto Prisijungti {0},
Expense Claim {0} already exists for the Vehicle Log,"Kompensuojamos Pretenzija {0} jau egzistuoja, kad transporto priemonė Prisijungti",
Fill the form and save it,Užpildykite formą ir išsaugokite jį,
Filter Employees By (Optional),Filtruoti darbuotojus pagal (neprivaloma),
Fiscal Year {0} not found,Finansiniai metai {0} nerastas,
Food,Maistas,
For Employee,darbuotojo,
From Date {0} cannot be after employee's relieving Date {1},Nuo datos {0} negali būti po darbuotojo atleidimo data {1},
