) for {0},) ສໍາຫລັບ {0},
A {0} exists between {1} and {2} (,A {0} ມີລະຫວ່າງ {1} ແລະ {2} (,
Absent,ບໍ່,
Accrual Journal Entry for salaries from {0} to {1},ບັນຊີລາຍການຂອງ Accrual ສໍາລັບເງິນເດືອນຈາກ {0} ກັບ {1},
Add to Details,Add to Details,
Added to details,ເພີ່ມເຂົ້າໃນລາຍລະອຽດ,
All Jobs,ວຽກເຮັດງານທໍາທັງຫມົດ,
Allocated Leaves,ໃບອະນຸຍາດ,
Annual Salary,ເງິນເດືອນປະຈໍາປີ,
Application period cannot be across two allocation records,ໄລຍະເວລາໃນການໃຊ້ບໍລິການບໍ່ສາມາດຜ່ານສອງບັນທຶກການຈັດສັນ,
Application period cannot be outside leave allocation period,ໄລຍະເວລາການນໍາໃຊ້ບໍ່ສາມາດເປັນໄລຍະເວການຈັດສັນອອກຈາກພາຍນອກ,
Apply Now,ສະຫມັກວຽກນີ້,
Apprentice,ຝຶກຫັດງານ,
Approval Status,ສະຖານະການອະນຸມັດ,
Approval Status must be 'Approved' or 'Rejected',ສະຖານະການອະນຸມັດຕ້ອງໄດ້ຮັບການ &#39;ອະນຸມັດ&#39; ຫລື &#39;ປະຕິເສດ&#39;,
As per your assigned Salary Structure you cannot apply for benefits,ຕາມການກໍານົດຄ່າເງິນເດືອນທີ່ທ່ານໄດ້ມອບໃຫ້ທ່ານບໍ່ສາມາດສະຫມັກຂໍຜົນປະໂຫຍດໄດ້,
Assign,ກໍາຫນົດ,
Assign Salary Structure,Assign Structure ເງິນເດືອນ,
Assign to Employees,ມອບ ໝາຍ ໃຫ້ພະນັກງານ,
Assigning Structures...,ການມອບ ໝາຍ ໂຄງສ້າງ…,
Attendance,ຜູ້ເຂົ້າຮ່ວມ,
Attendance From Date and Attendance To Date is mandatory,ຜູ້ເຂົ້າຮ່ວມຈາກວັນທີ່ສະຫມັກແລະຜູ້ເຂົ້າຮ່ວມເຖິງວັນທີ່ມີຜົນບັງຄັບ,
Attendance for employee {0} is already marked for this day,ຜູ້ເຂົ້າຮ່ວມສໍາລັບພະນັກງານ {0} ແມ່ນຫມາຍແລ້ວສໍາລັບມື້ນີ້,
Attendance not submitted for {0} as it is a Holiday.,ການເຂົ້າຮ່ວມບໍ່ໄດ້ສົ່ງສໍາລັບ {0} ຍ້ອນວ່າມັນເປັນວັນຢຸດ.,
Bank Entries,ການອອກສຽງທະນາຄານ,
Base,ຖານ,
Beginner,ເລີ່ມຕົ້ນ,
Birthday Reminder,Birthday reminder,
Bonus Payment Date cannot be a past date,ວັນທີຊໍາລະເງິນໂບນັດບໍ່ສາມາດເປັນວັນທີ່ຜ່ານມາ,
Calls,ໂທຫາເຄືອຂ່າຍ,
Cannot find active Leave Period,ບໍ່ສາມາດຊອກຫາກໍາໄລໄລຍະເວລາການເຄື່ອນໄຫວ,
Casual Leave,ອອກຈາກການບາດເຈັບແລະ,
Claimed Amount,ຈໍານວນການຮ້ອງຂໍ,
Compensatory Off,ການຊົດເຊີຍ Off,
Contact Number,ຫມາຍເລກໂທລະສັບ,
Course,ຂອງລາຍວິຊາ,
Create Disbursement Entry,ສ້າງລາຍການເບີກຈ່າຍ,
Create Salary Slip,ສ້າງຄວາມຜິດພາດພຽງເງິນເດືອນ,
Create Salary Slips,ສ້າງລາຍຈ່າຍເງິນເດືອນ,
Creating Payment Entries......,ສ້າງລາຍການການຈ່າຍເງິນ ......,
Creating Salary Slips...,ສ້າງລາຍຈ່າຍເງິນເດືອນ ...,
Current,ປັດຈຸບັນ,
Current Job Openings,ເປີດຮັບສະຫມັກໃນປະຈຸບັນ,
Daily Work Summary,Summary ວຽກປະຈໍາວັນ,
Daily Work Summary Group,ກຸ່ມປະຕິບັດງານປະຈໍາວັນ,
Date is repeated,ວັນທີ່ຖືກຊ້ໍາ,
Debit A/C Number,ເລກເດບິດ A / C,
Deduction,ການຫັກ,
Document Status,ສະຖານະເອກະສານ,
Earning,ໄດ້ຮັບ,
Employee A/C Number,ພະນັກງານເລກ A / C,
Employee Benefits,ຜົນປະໂຫຍດພະນັກງານ,
Employee Grade,ລະດັບພະນັກງານ,
Employee Referral,ພະນັກງານແນະນໍາ,
Employee relieved on {0} must be set as 'Left',ພະນັກງານສະບາຍໃຈໃນ {0} ຕ້ອງໄດ້ຮັບການສ້າງຕັ້ງເປັນ &#39;ຊ້າຍ&#39;,
Employee {0} already submited an apllication {1} for the payroll period {2},ພະນັກງານ {0} ແລ້ວໄດ້ຍື່ນຄໍາປະກາດ {1} ສໍາລັບໄລຍະເວລາການຈ່າຍເງິນ {2},
Employee {0} has no maximum benefit amount,ພະນັກງານ {0} ບໍ່ມີເງິນຊ່ວຍເຫຼືອສູງສຸດ,
Employee {0} is not active or does not exist,Employee {0} ບໍ່ແມ່ນການເຄື່ອນໄຫວຫຼືບໍ່ມີ,
Employee {0} is on Leave on {1},ພະນັກງານ {0} ແມ່ນຢູ່ໃນວັນພັກສຸດ {1},
Employee {0} on Half day on {1},Employee {0} ວັນເຄິ່ງຫນຶ່ງໃນ {1},
End time cannot be before start time,ເວລາສິ້ນສຸດບໍ່ສາມາດເປັນກ່ອນເວລາເລີ່ມຕົ້ນ,
Evaluation,ການປະເມີນຜົນ,
Event Location,ສະຖານທີ່ຈັດກິດຈະກໍາ,
Event Name,ຊື່ກໍລະນີ,
Expense Claim for Vehicle Log {0},ການຮ້ອງຂໍຄ່າໃຊ້ຈ່າຍສໍາລັບຍານພາຫະນະເຂົ້າສູ່ລະບົບ {0},
Expense Claim {0} already exists for the Vehicle Log,ຄ່າໃຊ້ຈ່າຍການຮ້ອງຂໍ {0} ມີຢູ່ແລ້ວສໍາລັບການເຂົ້າສູ່ລະບົບຍານພາຫະນະ,
Fill the form and save it,ຕື່ມຂໍ້ມູນໃສ່ໃນແບບຟອມແລະຊ່ວຍປະຢັດມັນ,
Filter Employees By (Optional),ກັ່ນຕອງພະນັກງານໂດຍ (ທາງເລືອກ),
Fiscal Year {0} not found,ປີງົບປະມານ {0} ບໍ່ໄດ້ພົບເຫັນ,
Food,ສະບຽງອາຫານ,
For Employee,ສໍາລັບພະນັກງານ,
From Date {0} cannot be after employee's relieving Date {1},ຈາກວັນ {0} ບໍ່ສາມາດຢູ່ພາຍຫຼັງວັນທີ່ Relieving ຂອງພະນັກງານ {1},
From Date {0} cannot be before employee's joining Date {1},ຈາກວັນທີ່ {0} ບໍ່ສາມາດຢູ່ກ່ອນວັນເຂົ້າຮ່ວມຂອງພະນັກງານ {1},
From date can not be less than employee's joining date,ຈາກວັນທີບໍ່ສາມາດຫນ້ອຍກວ່າວັນເຂົ້າຮ່ວມຂອງພະນັກງານ,
Fuel Price,ລາຄານໍ້າມັນເຊື້ອໄຟ,
Fuel Qty,ນໍ້າມັນເຊື້ອໄຟຈໍານວນ,
Full-time,ເຕັມເວລາ,
Future dates not allowed,ວັນທີອະນາຄົດບໍ່ອະນຸຍາດ,
Get Details From Declaration,ເອົາລາຍລະອຽດຈາກໃບປະກາດ,
Get Employees,ໄດ້ຮັບພະນັກງານ,
Gross Pay,ຈ່າຍລວມທັງຫມົດ,
Guest,ບຸກຄົນທົ່ວໄປ,
Half Day,ວັນເຄິ່ງຫນຶ່ງ,
Half Day Date is mandatory,ວັນທີເຄິ່ງວັນແມ່ນຈໍາເປັນ,
