) for {0},) для {0},
A {0} exists between {1} and {2} (,А {0} існує між {1} і {2} (,
Absent,Відсутній,
Accrual Journal Entry for salaries from {0} to {1},Журнал накопичувального журналу про заробітну плату від {0} до {1},
Add to Details,Додати до подробиць,
Added to details,Додано до подробиць,
All Jobs,все Вакансії,
Allocated Leaves,Виділені листи,
Annual Salary,Річна заробітна плата,
Application period cannot be across two allocation records,Період заявки не може бути розподілений між двома записами про розподіл,
Application period cannot be outside leave allocation period,Термін подачі заяв не може бути за межами періоду призначених відпусток,
Apply Now,Подати заявку,
Apprentice,Учень,
Approval Status,Стан затвердження,
Approval Status must be 'Approved' or 'Rejected',Статус офіційного затвердження повинні бути «Схвалено&quot; або &quot;Відхилено&quot;,
As per your assigned Salary Structure you cannot apply for benefits,Відповідно до вашої призначеної структури заробітної плати ви не можете подати заявку на отримання пільг,
Assign,Призначати,
Assign Salary Structure,Привласнити структуру заробітної плати,
Assign to Employees,Призначати працівникам,
Assigning Structures...,Призначення структур ...,
Attendance,Відвідуваність,
Attendance From Date and Attendance To Date is mandatory,Відвідуваність з дати та по дату є обов'язковими,
Attendance for employee {0} is already marked for this day,Участь для працівника {0} вже позначено на цей день,
Attendance not submitted for {0} as it is a Holiday.,"Учасники не подаються за {0}, оскільки це свято.",
Bank Entries,Банківські записи,
Base,База,
Beginner,початківець,
Birthday Reminder,Нагадування про день народження,
Bonus Payment Date cannot be a past date,Дата виплати бонусу не може бути минулою датою,
Calls,Дзвінки,
Cannot find active Leave Period,Не вдається знайти активний період залишення,
Casual Leave,Непланована відпустка,
Claimed Amount,Заявлена сума,
Compensatory Off,Компенсаційні Викл,
Contact Number,Контактний номер,
Course,Курс,
Create Disbursement Entry,Створіть запис про оплату,
Create Salary Slip,Створити Зарплатний розрахунок,
Create Salary Slips,Створити плату зарплати,
Creating Payment Entries......,Створення платіжних записів ......,
Creating Salary Slips...,Створення заробітної плати ...,
Current,ток,
Current Job Openings,Поточні вакансії Вакансії,
Daily Work Summary,Щодня Резюме Робота,
Daily Work Summary Group,Щоденна робота резюме групи,
Date is repeated,Дата повторюється,
Debit A/C Number,Дебетовий номер а / с,
Deduction,Відрахування,
