) for {0},)에 대한 {0},
A {0} exists between {1} and {2} (,{1}과 {2} 사이에 {0}이 (가,
Absent,없는,
Accrual Journal Entry for salaries from {0} to {1},{0}에서 {1}까지의 급여에 대한 발생 분개 항목,
Add to Details,세부 정보에 추가,
Added to details,세부 정보에 추가됨,
All Jobs,모든 작업,
Allocated Leaves,할당 된 잎,
Annual Salary,연봉,
Application period cannot be across two allocation records,신청 기간은 2 개의 배정 기록에 걸쳐있을 수 없습니다.,
Application period cannot be outside leave allocation period,신청 기간은 외부 휴가 할당 기간이 될 수 없습니다,
Apply Now,지금 적용,
Apprentice,도제,
Approval Status,승인 상태,
Approval Status must be 'Approved' or 'Rejected',승인 상태가 '승인'또는 '거부'해야,
As per your assigned Salary Structure you cannot apply for benefits,지정된 급여 구조에 따라 혜택을 신청할 수 없습니다,
Assign,지정,
Assign Salary Structure,임금 구조 할당,
Assign to Employees,직원에게 할당,
Assigning Structures...,구조 지정 중 ...,
Attendance,출석,
Attendance From Date and Attendance To Date is mandatory,날짜에 날짜 및 출석 출석은 필수입니다,
Attendance for employee {0} is already marked for this day,직원 {0}에 대한 출석은 이미이 일에 대해 표시됩니다,
Attendance not submitted for {0} as it is a Holiday.,휴일인데 {0}에 출석하지 않았습니다.,
Bank Entries,은행 입장,
Base,베이스,
Beginner,초보자,
Birthday Reminder,생일 알림,
Bonus Payment Date cannot be a past date,보너스 지급 날짜는 과거 날짜 일 수 없습니다.,
Calls,통화,
Cannot find active Leave Period,활성 휴가 기간을 찾을 수 없습니다.,
Casual Leave,캐주얼 허가,
Claimed Amount,청구 금액,
Compensatory Off,보상 오프,
Contact Number,연락 번호,
Course,코스,
Create Disbursement Entry,지급 항목 작성,
Create Salary Slip,급여 슬립을 만듭니다,
Create Salary Slips,월급 명세서 작성,
Creating Payment Entries......,지불 항목 생성 ......,
Creating Salary Slips...,급여 전표 작성 중 ...,
Current,흐름,
Current Job Openings,현재 채용,
Daily Work Summary,매일 작업 요약,
Daily Work Summary Group,일별 작업 요약 그룹,
Date is repeated,날짜는 반복된다,
Debit A/C Number,차변 A / C 번호,
Deduction,공제,
Document Status,문서 상태,
Earning,당기순이익,
Employee A/C Number,직원 A / C 번호,
Employee Benefits,종업원 급여,
Employee Grade,직원 급료,
Employee Referral,직원 소개,
Employee relieved on {0} must be set as 'Left',{0}에 안심 직원은 '왼쪽'으로 설정해야합니다,
Employee {0} already submited an apllication {1} for the payroll period {2},직원 {0}이 급여 기간 {2}에 대한 신청서 {1}을 이미 제출했습니다.,
Employee {0} has no maximum benefit amount,직원 {0}에게는 최대 혜택 금액이 없습니다.,
Employee {0} is not active or does not exist,직원 {0} 활성화되지 않거나 존재하지 않습니다,
Employee {0} is on Leave on {1},직원 {0}이 (가) {1}에 출발합니다.,
Employee {0} on Half day on {1},에 반나절에 직원 {0} {1},
End time cannot be before start time,종료 시간은 시작 시간 이전 일 수 없습니다.,
Evaluation,평가,
Event Location,행사 위치,
Event Name,이벤트 이름,
Expense Claim for Vehicle Log {0},차량 로그에 대한 경비 요청 {0},
Expense Claim {0} already exists for the Vehicle Log,경비 청구서 {0} 이미 차량 로그인 존재,
Fill the form and save it,양식을 작성하고 저장,
Filter Employees By (Optional),직원 필터링 기준 (선택 사항),
Fiscal Year {0} not found,찾을 수 없습니다 회계 연도 {0},
Food,음식,
For Employee,직원에 대한,
From Date {0} cannot be after employee's relieving Date {1},직원이 {{1} 날짜를 해고 한 후에 {0} 날짜를 사용할 수 없습니다.,
From Date {0} cannot be before employee's joining Date {1},{0} 날짜는 직원의 가입 날짜 {1} 이전 일 수 없습니다.,
From date can not be less than employee's joining date,출근 날짜는 직원의 가입 날짜보다 낮을 수 없습니다.,
Fuel Price,연료 가격,
Fuel Qty,연료 수량,
Full-time,전 시간,
Future dates not allowed,미래 날짜는 허용되지 않습니다.,
Get Details From Declaration,선언에서 세부 사항 가져 오기,
Get Employees,직원 확보,
Gross Pay,총 지불,
Guest,손님,
Half Day,반나절,
Half Day Date is mandatory,반나절 날짜는 필수 항목입니다.,
Half Day Date should be between From Date and To Date,하프 데이 데이트 날짜부터 현재까지 사이에 있어야한다,
Half Day Date should be in between Work From Date and Work End Date,반나절 날짜는 작업 시작 날짜와 종료 날짜 사이에 있어야합니다.,
Half day date should be in between from date and to date,반나절 날짜는 날짜와 날짜 사이에 있어야합니다.,
Hello,안녕하세요,
House rent paid days overlapping with {0},집 임대료가 {0}과 겹치는 일 지불 됨,
House rented dates required for exemption calculation,면제 계산에 필요한 집 임대 날짜,
House rented dates should be atleast 15 days apart,집 임대 날짜는 적어도 15 일 간격이어야합니다.,
Interest Amount,이자 금액,
Intern,인턴,
Job Description,작업 설명,
Job Offer,일자리 제공,
Jobs,채용 정보,
Leave Approval Notification,승인 통지 남기기,
Leave Blocked,남겨 차단,
Leave Encashment,현금화를 남겨,
Leave Status Notification,상태 알림 남기기,
Leave Type,휴가 유형,
Leave Type is madatory,탈퇴 유형은 madatory이다.,
Leave Type {0} cannot be allocated since it is leave without pay,그것은 지불하지 않고 종료되기 때문에 유형 {0}를 할당 할 수 없습니다 남겨주세요,
Leave Type {0} cannot be carry-forwarded,{0} 수행-전달할 수 없습니다 유형을 남겨주세요,
Leave Type {0} is not encashable,유형 {0}을 남겨 둘 수 없습니다,
Leave Without Pay,지불하지 않고 종료,
"Leave cannot be allocated before {0}, as leave balance has already been carry-forwarded in the future leave allocation record {1}","이전에 할당 할 수없는 남기기 {0}, 휴가 균형이 이미 반입 전달 미래 휴가 할당 기록되었습니다로 {1}",
