) for {0},) за {0},
A {0} exists between {1} and {2} (,A {0} постои помеѓу {1} и {2} (,
Absent,Отсутен,
Accrual Journal Entry for salaries from {0} to {1},Вчитај дневник Внес за плати од {0} до {1},
Add to Details,Додај во детали,
Added to details,Додадено на детали,
All Jobs,Сите работни места,
Allocated Leaves,Распределени лисја,
Annual Salary,Годишна плата,
Application period cannot be across two allocation records,Периодот на примена не може да биде во две записи за распределба,
Application period cannot be outside leave allocation period,Период апликација не може да биде надвор одмор период распределба,
Apply Now,Аплицирај сега,
Apprentice,Чирак,
Approval Status,Статус на Одобри,
Approval Status must be 'Approved' or 'Rejected',Одобрување статус мора да биде &#39;одобрена&#39; или &#39;Одбиен&#39;,
As per your assigned Salary Structure you cannot apply for benefits,Според вашата распределена платежна структура не можете да аплицирате за бенефиции,
Assign,Доделите,
Assign Salary Structure,Доделете структура на плата,
Assign to Employees,Доделете на вработените,
Assigning Structures...,Доделување структури ...,
Attendance,Публика,
Attendance From Date and Attendance To Date is mandatory,Публика од денот и Публика во тек е задолжително,
Attendance for employee {0} is already marked for this day,Публика за вработените {0} веќе е означен за овој ден,
Attendance not submitted for {0} as it is a Holiday.,Публика не е поднесена за {0} како што е одмор.,
Bank Entries,Банката записи,
Base,База,
Beginner,почетник,
Birthday Reminder,Потсетник за роденден,
Bonus Payment Date cannot be a past date,Датумот на исплата на бонус не може да биде минато,
Calls,Повици,
Cannot find active Leave Period,Не може да се најде активен период на напуштање,
Casual Leave,Обичните Leave,
Claimed Amount,Обвинетиот износ,
Compensatory Off,Обесштетување Off,
Contact Number,Број за контакт,
Course,Курс,
Create Disbursement Entry,Креирај запис за исплата,
Create Salary Slip,Креирај Плата фиш,
Create Salary Slips,Креирај лизгалки,
Creating Payment Entries......,Креирање на уплатата ......,
Creating Salary Slips...,Креирање на лизгалки ...,
Current,Тековни,
Current Job Openings,Тековни работни места,
Daily Work Summary,Секојдневната работа Резиме,
Daily Work Summary Group,Дневна работа Резиме група,
Date is repeated,Датум се повторува,
Debit A/C Number,Дебитен број A / C,
Deduction,Одбивање,
Document Status,Статус документ,
Earning,Заработуваат,
Employee A/C Number,Број на вработен A / C,
Employee Benefits,Користи за вработените,
Employee Grade,Вработен одделение,
Employee Referral,Препораки за вработените,
Employee relieved on {0} must be set as 'Left',Вработен ослободен на {0} мора да биде поставено како &quot;Лево&quot;,
Employee {0} already submited an apllication {1} for the payroll period {2},Вработениот {0} веќе доставил примена {1} за периодот на платен список {2},
Employee {0} has no maximum benefit amount,Вработениот {0} нема максимален износ на корист,
Employee {0} is not active or does not exist,Вработен {0} не е активна или не постои,
Employee {0} is on Leave on {1},Вработениот {0} е на Остави на {1},
Employee {0} on Half day on {1},Вработен {0} на Половина ден на {1},
End time cannot be before start time,Времето на завршување не може да биде пред почетокот на времето,
Evaluation,Евалуација,
Event Location,Локација на настанот,
Event Name,Име на настанот,
Expense Claim for Vehicle Log {0},Сметка Барање за Возило Влез {0},
Expense Claim {0} already exists for the Vehicle Log,Тврдат сметка {0} веќе постои за регистрација на возила,
Fill the form and save it,Пополнете го формуларот и го спаси,
Filter Employees By (Optional),Филтрирајте ги вработените според (по избор),
Fiscal Year {0} not found,Фискалната година {0} не е пронајден,
Food,Храна,
For Employee,За вработените,
From Date {0} cannot be after employee's relieving Date {1},Од датумот {0} не може да биде по ослободување на вработениот Датум {1},
From Date {0} cannot be before employee's joining Date {1},Од датумот {0} не може да биде пред да се приклучи на работникот Датум {1},
From date can not be less than employee's joining date,Од датумот не може да биде помал од датумот на приклучување на вработениот,
Fuel Price,гориво Цена,
Fuel Qty,Количина на гориво,
Full-time,Со полно работно време,
Future dates not allowed,Идните датуми не се дозволени,
Get Details From Declaration,Добијте детали од декларацијата,
Get Employees,Добијте вработени,
Gross Pay,Бруто плата,
Guest,Гостин,
Half Day,Половина ден,
Half Day Date is mandatory,Датумот на половина ден е задолжителен,
Half Day Date should be between From Date and To Date,Половина ден датум треба да биде помеѓу Од датум и до денес,
Half Day Date should be in between Work From Date and Work End Date,Датумот на половина ден треба да биде помеѓу работа од датум и датум на завршување на работата,
Half day date should be in between from date and to date,Половина ден треба да биде помеѓу датум и датум,
Hello,Здраво,
House rent paid days overlapping with {0},Плаќаат денови на куќата се преклопуваат со {0},
House rented dates required for exemption calculation,Куќа изнајмени датуми потребни за пресметка на изземање,
House rented dates should be atleast 15 days apart,Датумите за изнајмување на куќата треба да бидат најмалку 15 дена,
Interest Amount,Износот на каматата,
Intern,Практикант,
Job Description,Опис на работата,
Job Offer,Понуда за работа,
Jobs,Вработувања,
Leave Approval Notification,Оставете го известувањето за одобрување,
Leave Blocked,Остави блокирани,
Leave Encashment,Оставете Инкасо,
Leave Status Notification,Оставете го известувањето за статусот,
Leave Type,Отсуство Тип,
Leave Type is madatory,Оставете Тип е латерален,
Leave Type {0} cannot be allocated since it is leave without pay,"Оставете Тип {0} не може да се одвои, бидејќи тоа е остави без плати",
Leave Type {0} cannot be carry-forwarded,Остави Тип {0} не може да се носат-пренасочат,
Leave Type {0} is not encashable,Оставете Тип {0} не се вклопува,
Leave Without Pay,Неплатено отсуство,
"Leave cannot be allocated before {0}, as leave balance has already been carry-forwarded in the future leave allocation record {1}","Одмор не може да се одвои пред {0}, како рамнотежа одмор веќе е рачна пренасочат во рекордно идната распределба одмор {1}",
"Leave cannot be applied/cancelled before {0}, as leave balance has already been carry-forwarded in the future leave allocation record {1}","Отсуство не може да се примени / откажана пред {0}, како рамнотежа одмор веќе е рачна пренасочат во рекордно идната распределба одмор {1}",
Leave of type {0} cannot be longer than {1},Отсуство од типот {0} не може да биде подолг од {1},
Leaves,Заминува,
Leaves Allocated Successfully for {0},Остава распределени успешно за {0},
Leaves per Year,Остава на годишно ниво,
Lifecycle,Животен циклус,
Mark Attendance,Означи присуство,
Max Exemption Amount cannot be greater than maximum exemption amount {0} of Tax Exemption Category {1},Макс износот не може да биде поголем од максималниот износ на ослободување {0} од Категорија на даночни ослободувања {1},
Max benefits should be greater than zero to dispense benefits,Макс придобивките треба да бидат поголеми од нула за да се ослободат бенефициите,
Maximum amount eligible for the component {0} exceeds {1},Максималниот износ кој е подобен за компонентата {0} надминува {1},
Maximum benefit amount of component {0} exceeds {1},Максималната корисна количина на компонентата {0} надминува {1},
Maximum benefit amount of employee {0} exceeds {1},Максималниот износ на корист на вработениот {0} надминува {1},
Maximum leave allowed in the leave type {0} is {1},Максимално дозволено отсуство во типот на одмор {0} е {1},
Medical,Медицинска,
Mode of payment is required to make a payment,Начин на плаќање е потребно да се изврши плаќање,
More than one selection for {0} not allowed,Не е дозволено повеќе од еден избор за {0},
Net Pay,Нето плати,
Net Pay cannot be less than 0,Нето плата не може да биде помал од 0,
Net Salary Amount,Нето износ на плата,
Net pay cannot be negative,Нето плата со која не може да биде негативен,
No Employee Found,Не е пронајдено работник,
No Salary Structure assigned for Employee {0} on given date {1},Структура за плата доделена за вработените {0} на даден датум {1},
No Staffing Plans found for this Designation,Не се утврдени планови за вработување за оваа одредница,
No active or default Salary Structure found for employee {0} for the given dates,Нема активни или стандардно Плата Структура најде за вработените {0} за дадените датуми,
No more updates,Нема повеќе надградби,
No replies from,Нема одговори од,
No salary slip found to submit for the above selected criteria OR salary slip already submitted,Не е утврдена плата за плати за гореспоменатите критериуми ИЛИ платен лист веќе е поднесен,
Nothing to change,Нема ништо да се промени,
Notice Period,Отказен рок,
Only Leave Applications with status 'Approved' and 'Rejected' can be submitted,Оставете само апликации со статус &#39;одобрена &quot;и&quot; Отфрлени &quot;може да се поднесе,
Optional Holiday List not set for leave period {0},Изборна листа за одмор не е поставена за период на одмор {0},
Part-time,Скратено работно време,
Password policy for Salary Slips is not set,Политиката за лозинка за платите не се поставува,
Payment Days,Плаќање дена,
Payment of {0} from {1} to {2},Плаќање на {0} од {1} до {2},
Payroll,Даноци,
Payroll Number,Број на платен список,
Piecework,Плаќаат на парче,
Please add the remaining benefits {0} to any of the existing component,Ве молиме додадете ги преостанатите придобивки {0} на некоја од постоечките компоненти,
Please confirm once you have completed your training,Ве молиме потврдете откако ќе завршите со обуката,
Please enable default incoming account before creating Daily Work Summary Group,Вклучете ја стандардната дојдовна сметка пред да создадете Дневна работна група,
Please select Company and Designation,Изберете компанија и ознака,
Please select Employee,Ве молиме изберете Вработен,
Please select a csv file,Ве молиме изберете csv датотека,
Please set default template for Leave Approval Notification in HR Settings.,Ве молиме поставете стандарден образец за известување за дозвола за одобрение во поставките за човечки ресурси.,
