) for {0},) ለ {0},
A {0} exists between {1} and {2} (,በ {1} እና {2} መካከል {0} አለ,
Absent,ብርቅ,
Accrual Journal Entry for salaries from {0} to {1},የደመወዝ ጭማሪ ከ {0} እስከ {1},
Add to Details,ወደ ዝርዝሮች አክል,
Added to details,ወደ ዝርዝር ታክሏል,
All Jobs,ሁሉም ስራዎች,
Allocated Leaves,ለምደሉት ቅጠሎች,
Annual Salary,ዓመታዊ ደመወዝ,
Application period cannot be across two allocation records,የመመዝገቢያ ጊዜ በሁለት የምደባ መዛግብት ውስጥ ሊገኝ አይችልም,
Application period cannot be outside leave allocation period,የማመልከቻው ወቅት ውጪ ፈቃድ አመዳደብ ጊዜ ሊሆን አይችልም,
Apply Now,አሁኑኑ ያመልክቱ,
Apprentice,ሞያ ተማሪ,
Approval Status,የማጽደቅ ሁኔታ,
Approval Status must be 'Approved' or 'Rejected',የማጽደቅ ሁኔታ &#39;የጸደቀ&#39; ወይም &#39;ተቀባይነት አላገኘም »መሆን አለበት,
As per your assigned Salary Structure you cannot apply for benefits,በተመደበው የደመወዝ ስነስርዓት መሰረት ለእርዳታ ማመልከት አይችሉም,
Assign,ትእዛዝ ሰጠ,
Assign Salary Structure,የደመወዝ መዋቅሩን መድብ,
Assign to Employees,ለሠራተኞች መድብ ፡፡,
Assigning Structures...,መዋቅሮችን በመመደብ ላይ ...,
Attendance,መገኘት,
Attendance From Date and Attendance To Date is mandatory,ቀን ወደ ቀን እና የትምህርት ክትትል ጀምሮ በስብሰባው የግዴታ ነው,
Attendance for employee {0} is already marked for this day,ሠራተኛ {0} ክትትልን ቀድሞውኑ ለዚህ ቀን ምልክት ነው,
Attendance not submitted for {0} as it is a Holiday.,ለእይታዊ ጉብኝት ለ {0} ገቢ አልተደረገም.,
Bank Entries,ባንክ ግቤቶችን,
Base,መሠረት,
Beginner,ጀማሪ,
Birthday Reminder,የልደት ቀን አስታዋሽ,
Bonus Payment Date cannot be a past date,የብድር ክፍያ ቀነ-ገደብ ያለፈበት ቀን ሊሆን አይችልም,
Calls,ጊዜ ጥሪዎች,
Cannot find active Leave Period,ንቁ የቆየውን ጊዜ ማግኘት አይቻልም,
Casual Leave,ተራ ፈቃድ,
Claimed Amount,የይገባኛል የተጠየቀው መጠን,
Compensatory Off,የማካካሻ አጥፋ,
Contact Number,የእውቂያ ቁጥር,
Course,ትምህርት,
Create Disbursement Entry,የክፍያ መጠየቂያ ግቤት ይፍጠሩ።,
Create Salary Slip,የቀጣሪ ፍጠር,
Create Salary Slips,ደሞዝ ቅበላዎችን ይፍጠሩ,
Creating Payment Entries......,የክፍያ ግብዓቶችን በመፍጠር ላይ ......,
Creating Salary Slips...,የደመወዝ ወረቀቶችን በመፍጠር ...,
Current,የአሁኑ,
Current Job Openings,የአሁኑ ክፍት የሥራ ቦታዎች,
Daily Work Summary,ዕለታዊ የስራ ማጠቃለያ,
Daily Work Summary Group,ዕለታዊ የጥናት ማጠቃለያ ቡድን,
Date is repeated,ቀን ተደግሟል,
Debit A/C Number,ዴቢት A / C ቁጥር።,
Deduction,ቅናሽ,
Document Status,የሰነድ ሁኔታ,
Earning,ማግኘት,
Employee A/C Number,የሰራተኛ A / C ቁጥር,
Employee Benefits,የሰራተኛ ጥቅማ ጥቅም,
Employee Grade,የሰራተኛ ደረጃ,
Employee Referral,ሠራተኛ ሪፈራል,
Employee relieved on {0} must be set as 'Left',{0} መዘጋጀት አለበት ላይ እፎይታ ሠራተኛ &#39;ግራ&#39; እንደ,
Employee {0} already submited an apllication {1} for the payroll period {2},ተቀጣሪ {0} ለደመወዙ ጊዜ {,
Employee {0} has no maximum benefit amount,ተቀጣሪ / ሰራተኛ {0} ከፍተኛውን ጥቅም የለውም,
Employee {0} is not active or does not exist,{0} ተቀጣሪ ንቁ አይደለም ወይም የለም,
