) for {0},) برای {0},
A {0} exists between {1} and {2} (,A {0} بین {1} و {2} (,
Absent,غایب,
Accrual Journal Entry for salaries from {0} to {1},ورود مجله Accruable برای حقوق از {0} به {1},
Add to Details,اضافه کردن به جزئیات,
Added to details,به جزئیات اضافه شده است,
All Jobs,همه مشاغل,
Allocated Leaves,برگ های اختصاص یافته,
Annual Salary,حقوق سالانه,
Application period cannot be across two allocation records,دوره درخواست نمی تواند در دو رکورد تخصیص باشد,
Application period cannot be outside leave allocation period,دوره نرم افزار می تواند دوره تخصیص مرخصی در خارج نیست,
Apply Now,درخواست کن,
Apprentice,شاگرد,
Approval Status,وضعیت تایید,
Approval Status must be 'Approved' or 'Rejected',وضعیت تایید باید &quot;تایید&quot; یا &quot;رد&quot;,
As per your assigned Salary Structure you cannot apply for benefits,همانطور که در ساختار حقوق شما تعیین شده است، نمی توانید برای مزایا درخواست دهید,
Assign,اختصاص دادن,
Assign Salary Structure,تعیین ساختار حقوق و دستمزد,
Assign to Employees,اختصاص به کارمندان,
Assigning Structures...,اختصاص ساختارها ...,
Attendance,حضور,
Attendance From Date and Attendance To Date is mandatory,حضور و غیاب حضور و غیاب از تاریخ و به روز الزامی است,
Attendance for employee {0} is already marked for this day,حضور و غیاب برای کارکنان {0} در حال حاضر برای این روز را گرامی می,
Attendance not submitted for {0} as it is a Holiday.,حضور برای {0} ارائه نشده است به عنوان یک تعطیلات.,
Bank Entries,مطالب بانک,
Base,پایه,
Beginner,مبتدی,
Birthday Reminder,یادآوری تولد,
Bonus Payment Date cannot be a past date,تاریخ پرداخت پاداش نمی تواند تاریخ گذشته باشد,
Calls,تماس,
Cannot find active Leave Period,می توانید دوره فعال خروج را پیدا نکنید,
Casual Leave,مرخصی گاه به گاه,
Claimed Amount,مقدار ادعا شده,
Compensatory Off,جبرانی فعال,
Contact Number,شماره تماس,
Course,دوره,
Create Disbursement Entry,ورود ورودی را ایجاد کنید,
Create Salary Slip,ایجاد لغزش حقوق,
Create Salary Slips,ایجاد لغزش حقوق,
Creating Payment Entries......,ایجاد مطالب پرداخت ......,
Creating Salary Slips...,ایجاد حقوق و دستمزد ...,
Current,جاری,
Current Job Openings,فرصت های شغلی فعلی,
Daily Work Summary,خلاصه کار روزانه,
Daily Work Summary Group,خلاصه گروه روزانه,
Date is repeated,تاریخ تکرار شده است,
Debit A/C Number,Debit A / C شماره,
Deduction,کسر,
Document Status,وضعیت سند,
Earning,سود,
Employee A/C Number,شماره A / C کارمند,
Employee Benefits,مزایای کارکنان,
Employee Grade,درجه کارمند,
Employee Referral,ارجاع کارمند,
Employee relieved on {0} must be set as 'Left',کارمند رها در {0} باید تنظیم شود به عنوان چپ,
