) for {0},) ehhez: {0},
A {0} exists between {1} and {2} (,{0} a {1} és {2} között létezik (,
Absent,Távollévő,
Accrual Journal Entry for salaries from {0} to {1},Betéti naplóbejegyzés a {0} - {1},
Add to Details,Hozzáadás a részletekhez,
Added to details,Hozzáadva a részletekhez,
All Jobs,Összes állás,
Allocated Leaves,Lekötött távollétek,
Annual Salary,Éves Munkabér,
Application period cannot be across two allocation records,Alkalmazási időszak nem lehet két elosztási rekord között,
Application period cannot be outside leave allocation period,Jelentkezési határidő nem eshet a távolléti időn kívülre,
Apply Now,Jelentkezzen most,
Apprentice,Gyakornok,
Approval Status,Jóváhagyás állapota,
Approval Status must be 'Approved' or 'Rejected',"Elfogadás állapotának ""Jóváhagyott"" vagy ""Elutasított"" kell lennie",
As per your assigned Salary Structure you cannot apply for benefits,Mivel az Önhöz kiosztott fizetési struktúrára nem alkalmazható különjuttatás,
Assign,Hozzárendelni,
Assign Salary Structure,Fizetési struktúra hozzárendelése,
Assign to Employees,Hozzárendelés alkalmazottakhoz,
Assigning Structures...,Hozzárendelési szerkezetek...,
Attendance,Részvétel,
Attendance From Date and Attendance To Date is mandatory,Részvételi kezdő dátum és részvétel befejező dátuma kötelező,
Attendance for employee {0} is already marked for this day,Jelenléte az alkalmazottnak {0} már jelölt erre a napra,
Attendance not submitted for {0} as it is a Holiday.,"Részvételt nem jelölte {0} , mert szabadságon volt.",
Bank Entries,Bank bejegyzések,
Base,Alapértelmezett,
Beginner,Kezdő,
Birthday Reminder,Születésnap emlékeztető,
Bonus Payment Date cannot be a past date,A bónusz fizetési dátuma nem történhet a múltban,
Calls,Hívások,
Cannot find active Leave Period,Nem található aktív távolléti időszak,
Casual Leave,Alkalmi távollét,
Claimed Amount,Igényelt összeg,
Compensatory Off,Kompenzációs ki,
Contact Number,Kapcsolattartó száma,
Course,Tanfolyam,
Create Disbursement Entry,Kifizetési tétel létrehozása,
Create Salary Slip,Bérpapír létrehozása,
Create Salary Slips,Fizetési bérpapír létrehozás,
Creating Payment Entries......,Fizetési jegyek létrehozása ......,
Creating Salary Slips...,Fizetési bérpapírt hoz  létre...,
Current,Aktuális,
Current Job Openings,Jelenlegi munkalehetőségek,
Daily Work Summary,Napi munka összefoglalása,
Daily Work Summary Group,Napi munka összefoglalási csoport,
Date is repeated,Dátum megismétlődik,
Debit A/C Number,Betéti klímaszám,
Deduction,Levonás,
Document Status,Dokumentum állapota,
Earning,Jövedelem,
Employee A/C Number,Munkavállalói klímaszám,
Employee Benefits,Alkalmazotti juttatások,
Employee Grade,Alkalmazott fokozat,
Employee Referral,Alkalmazott ajánlója,
Employee relieved on {0} must be set as 'Left',"Elengedett alkalmazott: {0} , be kell állítani mint 'Távol'",
Employee {0} already submited an apllication {1} for the payroll period {2},A (z) {0} alkalmazott már benyújtotta a {1} alkalmazást a bérszámfejtési időszakra {2},
Employee {0} has no maximum benefit amount,A (z) {0} alkalmazottnak nincs maximális juttatási összege,
Employee {0} is not active or does not exist,"Alkalmazott {0} nem aktív, vagy nem létezik",
Employee {0} is on Leave on {1},Alkalmazott {0} távolléten van ekkor {1},
Employee {0} on Half day on {1},Alkalmazott {0} félműszakos ekkor {1},
End time cannot be before start time,A befejezési idő nem lehet a kezdési időpont előtt,
Evaluation,Értékelés,
Event Location,Esemény helyszíne,
Event Name,Esemény neve,
Expense Claim for Vehicle Log {0},Költség igény jármű napló {0},
Expense Claim {0} already exists for the Vehicle Log,Költség igény {0} már létezik a Gépjármű naplóra,
Fill the form and save it,"Töltse ki az űrlapot, és mentse el",
Filter Employees By (Optional),Alkalmazottak szűrése (nem kötelező),
Fiscal Year {0} not found,Pénzügyi év {0} nem található,
Food,Élelmiszer,
For Employee,Alkalmazottnak,
From Date {0} cannot be after employee's relieving Date {1},A(z) {0} dátumtól kezdve nem lehet a munkavállaló mentesítési dátuma  {1} utáni,
From Date {0} cannot be before employee's joining Date {1},A (z) {0} dátumtól kezdve nem lehet a munkavállaló munkábalépési dátuma {1} előtti,
From date can not be less than employee's joining date,"A dátumtól kezdve nem lehet keisebb, mint a munkavállaló belépési dátuma",
Fuel Price,Üzemanyag ár,
Fuel Qty,Üzemanyag menny.,
Full-time,Teljes munkaidőben,
Future dates not allowed,A jövőbeni dátumok nem megengedettek,
Get Details From Declaration,További részletek a nyilatkozatból,
Get Employees,Alkalmazottak toborzása,
Gross Pay,Bruttó bér,
Guest,Vendég,
Half Day,Félnapos,
Half Day Date is mandatory,A félnapos dátuma kötelező,
Half Day Date should be between From Date and To Date,Félnapos dátumának a kezdési és a végső dátum köztinek kell lennie,
Half Day Date should be in between Work From Date and Work End Date,Félnapos dátumának a munka kezdési és a befejező dátum köztinek kell lennie,
Half day date should be in between from date and to date,Félnapos dátumának a kezdési és a befejező dátum köztinek kell lennie,
Hello,Helló,
House rent paid days overlapping with {0},"Ház bérleti díja, amely átfedésben van a (z) {0} -kal",
House rented dates required for exemption calculation,A mentességi számításhoz szükséges a ház bérelt napjainak megadása,
