) for {0},) {0},
A {0} exists between {1} and {2} (,{0} on {1} ja {2} välillä (,
Absent,puuttua,
Accrual Journal Entry for salaries from {0} to {1},Tuloslaskelulomake palkkoihin {0} - {1},
Add to Details,Lisää yksityiskohtiin,
Added to details,Lisätty yksityiskohtiin,
All Jobs,kaikki työt,
Allocated Leaves,Sijoittuneet lehdet,
Annual Salary,Vuosipalkka,
Application period cannot be across two allocation records,Sovellusjakso ei voi olla kahden jakotiedon välissä,
Application period cannot be outside leave allocation period,Hakuaika ei voi ulkona loman jakokauteen,
Apply Now,Hae nyt,
Apprentice,opettelu,
Approval Status,hyväksynnän tila,
Approval Status must be 'Approved' or 'Rejected',hyväksynnän tila on 'hyväksytty' tai 'hylätty',
As per your assigned Salary Structure you cannot apply for benefits,Etkä voi hakea etuja palkkaneuvon mukaan,
Assign,Nimeä,
Assign Salary Structure,Määritä palkkarakenne,
Assign to Employees,Määritä työntekijöille,
Assigning Structures...,Määritetään rakenteita ...,
Attendance,osallistuminen,
Attendance From Date and Attendance To Date is mandatory,"osallistuminen päivästä, osallistuminen päivään To vaaditaan",
Attendance for employee {0} is already marked for this day,Läsnäolo työntekijöiden {0} on jo merkitty tätä päivää,
Attendance not submitted for {0} as it is a Holiday.,"Läsnäoloa ei ole lähetetty {0} lomalle, koska se on loma.",
Bank Entries,Bank merkinnät,
Base,pohja,
Beginner,Aloittelija,
Birthday Reminder,Syntymäpäivämuistutus,
Bonus Payment Date cannot be a past date,Bonuspalkkioaika ei voi olla aikaisempi päivämäärä,
Calls,Pyynnöt,
Cannot find active Leave Period,Ei ole aktiivista lomaaikaa,
Casual Leave,tavallinen poistuminen,
Claimed Amount,Vahvistettu määrä,
Compensatory Off,korvaava on pois,
Contact Number,Yhteysnumero,
Course,kurssi,
Create Disbursement Entry,Luo maksumääräys,
Create Salary Slip,Tee palkkalaskelma,
Create Salary Slips,Luo palkkalippuja,
Creating Payment Entries......,Maksupyyntöjen luominen ......,
Creating Salary Slips...,Palkkaliikkeiden luominen ...,
Current,nykyinen,
Current Job Openings,Avoimet työpaikat,
Daily Work Summary,Päivittäinen työ Yhteenveto,
Daily Work Summary Group,Päivittäinen työyhteenvetoryhmä,
Date is repeated,Päivä toistetaan,
Debit A/C Number,Debit A / C-numero,
Deduction,vähennys,
Document Status,Dokumentin tila,
Earning,ansio,
Employee A/C Number,Työntekijän A / C-numero,
Employee Benefits,työntekijä etuudet,
Employee Grade,Työntekijäluokka,
Employee Referral,Työntekijäviittaus,
Employee relieved on {0} must be set as 'Left',"työntekijä vapautettu {0} tulee asettaa ""vasemmalla""",
Employee {0} already submited an apllication {1} for the payroll period {2},Työntekijä {0} on jo lähettänyt apllication {1} palkanlaskennan kaudelle {2},
Employee {0} has no maximum benefit amount,Työntekijä {0} ei ole enimmäishyvää,
Employee {0} is not active or does not exist,Työntekijä {0} ei ole aktiivinen tai sitä ei ole olemassa,
Employee {0} is on Leave on {1},Työntekijä {0} on lähdössä {1},
Employee {0} on Half day on {1},Työntekijän {0} Half päivä {1},
End time cannot be before start time,Lopetusaika ei voi olla ennen aloitusaikaa,
Evaluation,arviointi,
Event Location,Tapahtuman sijainti,
Event Name,Tapahtuman nimi,
Expense Claim for Vehicle Log {0},Matkakorvauslomakkeet kulkuneuvojen Log {0},
Expense Claim {0} already exists for the Vehicle Log,Matkakorvauslomakkeet {0} on jo olemassa Vehicle Log,
Fill the form and save it,Täytä muoto ja tallenna se,
Filter Employees By (Optional),Suodata työntekijät (valinnainen),
Fiscal Year {0} not found,Verovuoden {0} ei löytynyt,
Food,ruoka,
For Employee,Työntekijän,
From Date {0} cannot be after employee's relieving Date {1},"Päivämäärästä {0} ei voi olla, kun työntekijän vapauttaminen päivämäärä {1}",
From Date {0} cannot be before employee's joining Date {1},Päivämäärä {0} ei voi olla ennen työntekijän liittymispäivää {1},
From date can not be less than employee's joining date,Päivämäärä ei voi olla pienempi kuin työntekijän liittymispäivä,
Fuel Price,polttoaineen hinta,
Fuel Qty,Polttoaineen määrä,
Full-time,päätoiminen,
Future dates not allowed,Tulevat päivät eivät ole sallittuja,
Get Details From Declaration,Hanki lisätietoja ilmoituksesta,
Get Employees,Hanki työntekijät,
Gross Pay,bruttomaksu,
Guest,vieras,
Half Day,1/2 päivä,
Half Day Date is mandatory,Puolen päivän päivämäärä on pakollinen,
Half Day Date should be between From Date and To Date,Half Day Date pitäisi olla välillä Päivästä ja Päivään,
Half Day Date should be in between Work From Date and Work End Date,Puolen päivän Päivä pitää olla Työn alkamispäivästä ja Työn päättymispäivästä alkaen,
Half day date should be in between from date and to date,Puolen päivän päivämäärä tulee olla päivämäärän ja päivämäärän välillä,
Hello,Hei,
House rent paid days overlapping with {0},"Talojen vuokrat maksetut päivät, jotka ovat päällekkäisiä {0} kanssa",
House rented dates required for exemption calculation,"Vuokra-ajan päivämäärät, jotka vaaditaan poikkeuslaskennalle",
House rented dates should be atleast 15 days apart,Vuokralaisiksi vuokratut päivämäärät olisi oltava vähintään 15 päivää toisistaan,
Interest Amount,Korko Arvo,
Intern,harjoitella,
Job Description,työn kuvaus,
Job Offer,Työtarjous,
Jobs,Työpaikat,
Leave Approval Notification,Jätä hyväksyntäilmoitus,
Leave Blocked,vapaa kielletty,
Leave Encashment,jätä perintä,
Leave Status Notification,Jätä statusilmoitus,
Leave Type,Vapaan tyyppi,
Leave Type is madatory,Jätteen tyyppi on vähäistä,
Leave Type {0} cannot be allocated since it is leave without pay,"Jätä tyyppi {0} ei voi varata, koska se jättää ilman palkkaa",
Leave Type {0} cannot be carry-forwarded,{0} -tyyppistä vapaata ei voi siirtää eteenpäin,
Leave Type {0} is not encashable,Jätä tyyppi {0} ei ole kelvollinen,
Leave Without Pay,Palkaton vapaa,
"Leave cannot be allocated before {0}, as leave balance has already been carry-forwarded in the future leave allocation record {1}","Vapaita ei voida käyttää ennen {0}, koska käytettävissä olevat vapaat on jo siirretty eteenpäin jaksolle {1}",
"Leave cannot be applied/cancelled before {0}, as leave balance has already been carry-forwarded in the future leave allocation record {1}","Vapaita ei voida käyttää / peruuttaa ennen {0}, koska käytettävissä olevat vapaat on jo siirretty eteenpäin jaksolle {1}",
Leave of type {0} cannot be longer than {1},{0} -tyyppinen vapaa ei voi olla pidempi kuin {1},
Leaves,lehdet,
Leaves Allocated Successfully for {0},Vapaat kohdennettu {0}:lle,
Leaves per Year,Vapaat vuodessa,
Lifecycle,Elinkaari,
Mark Attendance,Merkitse osallistuminen,
Max Exemption Amount cannot be greater than maximum exemption amount {0} of Tax Exemption Category {1},Suurin vapautussumma ei voi olla suurempi kuin verovapautusluokan {1} enimmäismäärä {0},
Max benefits should be greater than zero to dispense benefits,"Suurten etuuksien pitäisi olla suurempia kuin nolla, jotta etuus hyötyisi",
Maximum amount eligible for the component {0} exceeds {1},Suurin sallittu summa komponentille {0} ylittää {1},
Maximum benefit amount of component {0} exceeds {1},Komponentin {0} maksimimäärä on suurempi kuin {1},
Maximum benefit amount of employee {0} exceeds {1},Työntekijän {0} enimmäisetuuksien määrä ylittää {1},
Maximum leave allowed in the leave type {0} is {1},Lepatyypissä {0} sallittu enimmäisloma on {1},
Medical,lääketieteellinen,
Mode of payment is required to make a payment,Tila maksu on suoritettava maksu,
More than one selection for {0} not allowed,Useampi kuin {0} valinta ei ole sallittu,
Net Pay,Nettomaksu,
