) for {0},) för {0},
A {0} exists between {1} and {2} (,En {0} existerar mellan {1} och {2} (,
Absent,Frånvarande,
Accrual Journal Entry for salaries from {0} to {1},Periodiseringsjournalen Inträde för löner från {0} till {1},
Add to Details,Lägg till i detaljer,
Added to details,Tillagt till detaljer,
All Jobs,Alla jobb,
Allocated Leaves,Tilldelade blad,
Annual Salary,Årslön,
Application period cannot be across two allocation records,Ansökningsperioden kan inte över två fördelningsrekord,
Application period cannot be outside leave allocation period,Ansökningstiden kan inte vara utanför ledighet fördelningsperioden,
Apply Now,Ansök nu,
Apprentice,Lärling,
Approval Status,Godkännandestatus,
Approval Status must be 'Approved' or 'Rejected',"Godkännandestatus måste vara ""Godkänd"" eller ""Avvisad""",
As per your assigned Salary Structure you cannot apply for benefits,Enligt din tilldelade Lönestruktur kan du inte ansöka om förmåner,
Assign,Tilldela,
Assign Salary Structure,Tilldela lönestruktur,
Assign to Employees,Tilldela till anställda,
Assigning Structures...,Tilldelandestrukturer...,
Attendance,Närvaro,
Attendance From Date and Attendance To Date is mandatory,Närvaro Från Datum och närvaro hittills är obligatorisk,
Attendance for employee {0} is already marked for this day,Närvaro för arbetstagare {0} är redan märkt för denna dag,
Attendance not submitted for {0} as it is a Holiday.,Närvaro inte inlämnad för {0} eftersom det är en semester.,
Bank Entries,bankAnteckningar,
Base,Bas,
Beginner,Nybörjare,
Birthday Reminder,Födelsedag Påminnelse,
Bonus Payment Date cannot be a past date,Bonusbetalningsdatum kan inte vara ett förflutet datum,
Calls,samtal,
Cannot find active Leave Period,Kan inte hitta aktiv lämningsperiod,
Casual Leave,Tillfällig ledighet,
Claimed Amount,Skyldigt belopp,
Compensatory Off,Kompensations Av,
Contact Number,Kontaktnummer,
Course,Kurs,
Create Disbursement Entry,Skapa bidrag till utbetalning,
Create Salary Slip,Skapa lönebeskedet,
Create Salary Slips,Skapa lönesedlar,
Creating Payment Entries......,Skapa betalningsuppgifter ......,
Creating Salary Slips...,Skapa lönesedlar ...,
Current,Nuvarande,
Current Job Openings,Nuvarande jobb Öppningar,
Daily Work Summary,Dagliga Work Sammandrag,
Daily Work Summary Group,Daglig arbetsöversiktskoncern,
Date is repeated,Datum upprepas,
Debit A/C Number,Debitera A / C-nummer,
Deduction,Avdrag,
Document Status,Dokumentstatus,
Earning,tjänar,
Employee A/C Number,Anställd A / C-nummer,
Employee Benefits,Ersättningar till anställda,
Employee Grade,Anställd grad,
Employee Referral,Anställningsreferens,
Employee relieved on {0} must be set as 'Left',"Anställd sparkades på {0} måste ställas in som ""lämnat""",
Employee {0} already submited an apllication {1} for the payroll period {2},Anställd {0} har redan lämnat in en ansökan {1} för löneperioden {2},
Employee {0} has no maximum benefit amount,Anställd {0} har inget maximalt förmånsbelopp,
Employee {0} is not active or does not exist,Medarbetare {0} är inte aktiv eller existerar inte,
Employee {0} is on Leave on {1},Anställd {0} är kvar på {1},
Employee {0} on Half day on {1},Anställd {0} på halvdag på {1},
End time cannot be before start time,Sluttid kan inte vara före starttid,
Evaluation,Utvärdering,
Event Location,Plats för evenemang,
Event Name,Händelsenamn,
Expense Claim for Vehicle Log {0},Räkningen för fordons Log {0},
Expense Claim {0} already exists for the Vehicle Log,Räkningen {0} finns redan för fordons Log,
Fill the form and save it,Fyll i formuläret och spara det,
Filter Employees By (Optional),Filtrera anställda efter (valfritt),
Fiscal Year {0} not found,Räkenskapsårets {0} hittades inte,
Food,Mat,
For Employee,För anställd,
From Date {0} cannot be after employee's relieving Date {1},Från datum {0} kan inte vara efter arbetstagarens avlastningsdatum {1},
From Date {0} cannot be before employee's joining Date {1},Från datum {0} kan inte vara före anställdes datum {1},
From date can not be less than employee's joining date,Från datumet kan inte vara mindre än anställdes anslutningsdatum,
Fuel Price,bränsle~~POS=TRUNC Pris,
Fuel Qty,bränsle Antal,
Full-time,Heltid,
