) for {0},) ji bo {0},
A {0} exists between {1} and {2} (,A {0} di navbera {1} û {2} de heye (,
Absent,Neamade,
Accrual Journal Entry for salaries from {0} to {1},Entry Journal of Accrual ji bo hejmarên {0} heta {1},
Add to Details,Agahdar bike,
Added to details,Add to details,
All Jobs,Hemû Jobs,
Allocated Leaves,Leaves Allocated,
Annual Salary,Salary salane,
Application period cannot be across two allocation records,Dema serîlêdanê dikare di raporta her du alavê de ne,
Application period cannot be outside leave allocation period,dema Application nikare bibe îzina li derve dema dabeşkirina,
Apply Now,Apply Now,
Apprentice,Şagird,
Approval Status,Rewş erêkirina,
Approval Status must be 'Approved' or 'Rejected',Rewş erêkirina divê &#39;status&#39; an jî &#39;Redkirin&#39;,
As per your assigned Salary Structure you cannot apply for benefits,Li gorî Performasyona Wezareta we ya ku hûn nikarin ji bo berjewendiyan neynin,
Assign,Cîrêdan,
Assign Salary Structure,Structural Salary Assignign,
Assign to Employees,Bi Karmendan re Bide nasîn,
Assigning Structures...,Dabeşkirina strukturên ...,
Attendance,Amadetî,
Attendance From Date and Attendance To Date is mandatory,Alîkarîkirinê ji Date û amadebûnê To Date wêneke e,
Attendance for employee {0} is already marked for this day,Amadebûna ji bo karker {0} ji niha ve ji bo vê roja nîşankirin,
Attendance not submitted for {0} as it is a Holiday.,Beşdariyê ne ji bo {0} ji ber ku ev betal e pêşkêş kirin.,
Bank Entries,Arşîva Bank,
Base,Bingeh,
Beginner,Despêkevan,
Birthday Reminder,Birthday Reminder,
Bonus Payment Date cannot be a past date,Dîroka Payûreyê Dîroka mêjûya ne,
Calls,Banga,
Cannot find active Leave Period,Dema vekêşanê ya Çalakî nayê dîtin,
Casual Leave,Leave Casual,
Claimed Amount,Amûrek qedexekirin,
Compensatory Off,heger Off,
Contact Number,Hejmara Contact,
Course,Kûrs,
Create Disbursement Entry,Destpêkirina Veqetandinê Damezirînin,
Create Salary Slip,Create Slip Salary,
Create Salary Slips,Vebijêrkên Salaryan biafirînin,
Creating Payment Entries......,Creating Payment Entries ......,
Creating Salary Slips...,Creating Salary Slips ...,
Current,Vêga,
Current Job Openings,Openings Job niha:,
Daily Work Summary,Nasname Work rojane,
Daily Work Summary Group,Koma Giştî ya Karkerên Rojane,
Date is repeated,Date tê dubarekirin,
Debit A/C Number,Hejmara A / C Debit,
Deduction,Jêkişî,
Document Status,Rewş belge,
Earning,Earning,
Employee A/C Number,Hejmara A / C ya Karmend,
Employee Benefits,Qezenca kardarîyê,
Employee Grade,Dibistana,
Employee Referral,Referralê,
Employee relieved on {0} must be set as 'Left',Xebatkarê hebekî li ser {0} bê mîhenkirin wek &#39;Çepê&#39;,
