) for {0},) за {0},
A {0} exists between {1} and {2} (,A {0} съществува между {1} и {2} (,
Absent,Липсващ,
Accrual Journal Entry for salaries from {0} to {1},Набиране на дневника за начисленията за заплати от {0} до {1},
Add to Details,Добавете към подробностите,
Added to details,Добавени към подробности,
All Jobs,Всички работни места,
Allocated Leaves,Разпределени листа,
Annual Salary,Годишна заплата,
Application period cannot be across two allocation records,Периодът на кандидатстване не може да бъде в две записи за разпределение,
Application period cannot be outside leave allocation period,Срок за кандидатстване не може да бъде извън отпуск период на разпределение,
Apply Now,Запиши се сега,
Apprentice,чирак,
Approval Status,Одобрение Status,
Approval Status must be 'Approved' or 'Rejected',Одобрение Status трябва да бъде &quot;Одобрена&quot; или &quot;Отхвърлени&quot;,
As per your assigned Salary Structure you cannot apply for benefits,Според назначената структура на заплатите не можете да кандидатствате за обезщетения,
Assign,Присвояване,
Assign Salary Structure,Определяне структурата на заплатите,
Assign to Employees,Присвояване на служителите,
Assigning Structures...,Присвояване на структури ...,
Attendance,посещаемост,
Attendance From Date and Attendance To Date is mandatory,Присъствие От Дата и зрители към днешна дата е задължително,
Attendance for employee {0} is already marked for this day,Присъствие на служител {0} вече е маркиран за този ден,
Attendance not submitted for {0} as it is a Holiday.,"Участието не е изпратено за {0}, тъй като е празник.",
Bank Entries,Банкови записи,
Base,база,
Beginner,Начинаещ,
Birthday Reminder,Напомняне за рожден ден,
Bonus Payment Date cannot be a past date,Бонус Дата на плащане не може да бъде минала дата,
Calls,призовава,
Cannot find active Leave Period,Не може да се намери активен период на отпуск,
Casual Leave,Регулярен отпуск,
Claimed Amount,Сумата по иск,
Compensatory Off,Компенсаторни Off,
Contact Number,Телефон за контакти,
Course,курс,
Create Disbursement Entry,Създаване на запис за изплащане,
Create Salary Slip,Създаване на фиш за заплата,
Create Salary Slips,Създаване на фишове за заплати,
Creating Payment Entries......,Създаване на записи за плащане ......,
Creating Salary Slips...,Създаване на фишове за заплати ...,
Current,Текущ,
Current Job Openings,Текущи свободни работни места,
Daily Work Summary,Ежедневната работа Резюме,
Daily Work Summary Group,Ежедневна група за обобщаване на работата,
Date is repeated,Датата се повтаря,
Debit A/C Number,Дебитен A / C номер,
Deduction,Намаление,
Document Status,Статус на документ,
Earning,Приходи,
Employee A/C Number,Служител A / C номер,
Employee Benefits,Доходи на наети лица,
Employee Grade,Степен на заетост,
Employee Referral,Служебни препоръки,
Employee relieved on {0} must be set as 'Left',Служител облекчение на {0} трябва да се зададе като &quot;Ляв&quot;,
Employee {0} already submited an apllication {1} for the payroll period {2},Служител {0} вече подаде приложение {1} за периода на заплащане {2},
