) for {0},) {0} için,
A {0} exists between {1} and {2} (,{1} ve {2} arasında bir {0} var (,
Absent,Eksik,
Accrual Journal Entry for salaries from {0} to {1},{0} - {1} tarihleri arasında maaşlar için Günlük Tahakkuk  Girişi,
Add to Details,Ayrıntılara Ekle,
Added to details,Ayrıntılara eklendi,
All Jobs,Tüm işler,
Allocated Leaves,Ayrılmış İzinler,
Annual Salary,Yıllık Maaş,
Application period cannot be across two allocation records,Başvuru süresi iki ödenek boyunca kaydırılamaz,
Application period cannot be outside leave allocation period,Uygulama süresi dışında izin tahsisi dönemi olamaz,
Apply Now,Şimdi Başvur,
Apprentice,Çırak,
Approval Status,Onay Durumu,
Approval Status must be 'Approved' or 'Rejected',Onay Durumu 'Onaylandı' veya 'Reddedildi' olmalıdır,
As per your assigned Salary Structure you cannot apply for benefits,"Atanan Maaş Yapınıza göre, faydalar için başvuruda bulunamazsınız.",
Assign,Ata,
Assign Salary Structure,Maaş Yapısı Atama,
Assign to Employees,Çalışanlara Ata,
Assigning Structures...,Yapılar atanıyor...,
Attendance,Puantaj,
Attendance From Date and Attendance To Date is mandatory,tarihinden  Tarihine kadar katılım zorunludur,
Attendance for employee {0} is already marked for this day,çalışan {0} için Seyirci zaten bu gün için işaretlenmiş,
Attendance not submitted for {0} as it is a Holiday.,"Katılım, bir Tatil olduğu için {0} için gönderilmemiş.",
Bank Entries,Banka Girişleri,
Base,Temel,
Beginner,Acemi,
Birthday Reminder,Doğum Günü Hatırlatıcısı,
Bonus Payment Date cannot be a past date,Bonus Ödeme Tarihi bir tarih olamaz,
Calls,Aramalar,
Cannot find active Leave Period,Aktif İzin Dönemi bulunamıyor,
Casual Leave,Mazeret İzni,
Claimed Amount,Talep Edilen Tutar,
Compensatory Off,Telafi İzni,
Contact Number,İletişim Numarası,
Course,Kurs,
Create Disbursement Entry,Harcama Girişi Oluştur,
Create Salary Slip,Maaş Bordrosu Oluştur,
Create Salary Slips,Maaş Bordroları Oluştur,
Creating Payment Entries......,Ödeme Girişleri Oluşturuluyor...,
Creating Salary Slips...,Maaş Fişleri Oluşturuluyor...,
Current,Geçerli,
Current Job Openings,Güncel İş Olanakları,
Daily Work Summary,Günlük Çalışma Özeti,
Daily Work Summary Group,Günlük Çalışma Özet Grubu,
Date is repeated,Tarih tekrarlanır,
Debit A/C Number,Borç A/C Numarası,
Deduction,Kesinti,
Document Status,Belge Durumu,
Earning,Kazanma,
Employee A/C Number,Personel A/C Numarası,
Employee Benefits,Personele sağlanan faydalar,
Employee Grade,Personel Notu,
Employee Referral,Personel başvurusu,
Employee relieved on {0} must be set as 'Left',"{0} üzerinde bırakılan işçi 'ayrılı' olarak ayarlanmalıdır""",
Employee {0} already submited an apllication {1} for the payroll period {2},{0} çalışanı zaten {2} bordro dönemi için bir {1} başvuru gönderdi,
Employee {0} has no maximum benefit amount,{0} çalışanının maksimum fayda miktarı yok,
Employee {0} is not active or does not exist,Çalışan {0} aktif değil veya yok.,
Employee {0} is on Leave on {1},"{0} çalışanı, {1} tarihinde devam ediyor",
Employee {0} on Half day on {1},"Yarım günde Çalışan {0}, {1}",
End time cannot be before start time,Bitiş saati başlangıç saatinden önce olamaz,
Evaluation,Değerlendirme,
Event Location,Etkinlik Yeri,
Event Name,Etkinlik Adı,
Expense Claim for Vehicle Log {0},Araç girişi için Gider Talebi {0},
Expense Claim {0} already exists for the Vehicle Log,Gider Talebi {0} zaten Araç girişi için var,
Fill the form and save it,Form doldurucu ve denetleyicileri,
Filter Employees By (Optional),Çalışanları ... ile Filtrele (Opsiyonel),
Fiscal Year {0} not found,bulunamadı Mali Yılı {0},
Food,Yiyecek Grupları,
For Employee,çalışanlara,
From Date {0} cannot be after employee's relieving Date {1},{0} personelden çalışanın masrafından sonra tarih olamaz {1},
From Date {0} cannot be before employee's joining Date {1},{0} personelinin çalışanlardan {1} yayınlanmasından önce olamaz.,
From date can not be less than employee's joining date,"Başlangıç elde etmek, çalışanın birleştirme yöntemleri daha az olamaz",
Fuel Price,Yakıt Fiyatı,
Fuel Qty,Yakıt Adet,
Full-time,tam mesai,
Future dates not allowed,Gelecek tarihlere izin verilmiyor,
Get Details From Declaration,Açıklamadan Detaylar Alın,
Get Employees,Çalışanları Al,
Gross Pay,Brüt Ödeme,
Guest,Misafir,
Half Day,Yarım Gün,
Half Day Date is mandatory,Yarım Gün Tarih cezaları,
Half Day Date should be between From Date and To Date,Yarım Gün Tarih Tarihinden ve Tarihi arasında olmalıdır,
Half Day Date should be in between Work From Date and Work End Date,"Yarım Gün Tarih, İş Başlangıç Tarihi ile İş Bitiş Tarihi arasında olmalıdır.",
Half day date should be in between from date and to date,Yarım gün tarihi ile bugünden itibaren arasında olmalıdır,
Hello,Merhaba,
House rent paid days overlapping with {0},Konut kirası {0} ile örtüşen günler ödedi,
House rented dates required for exemption calculation,Muafiyet hesaplaması için gerekli ev kiralama masrafları,
House rented dates should be atleast 15 days apart,Kiralanan kiralık evlerin en az 15 gün ara olması gerekmektedir.,
Interest Amount,Faiz Tutarı,
Intern,Stajyer,
