) for {0},) {0},
A {0} exists between {1} and {2} (,{0} ಮತ್ತು {2} ನಡುವೆ {0} ಅಸ್ತಿತ್ವದಲ್ಲಿದೆ (,
Absent,ಆಬ್ಸೆಂಟ್,
Accrual Journal Entry for salaries from {0} to {1},{0} ರಿಂದ {1} ಗೆ ಸಂಬಳಕ್ಕಾಗಿ ಅಕ್ರುಯಲ್ ಜರ್ನಲ್ ಎಂಟ್ರಿ,
Add to Details,ವಿವರಗಳಿಗೆ ಸೇರಿಸಿ,
Added to details,ವಿವರಗಳಿಗೆ ಸೇರಿಸಲಾಗಿದೆ,
All Jobs,ಎಲ್ಲಾ ಉದ್ಯೋಗ,
Allocated Leaves,ಹಂಚಿದ ಎಲೆಗಳು,
Annual Salary,ವಾರ್ಷಿಕ ಸಂಬಳ,
Application period cannot be across two allocation records,ಅಪ್ಲಿಕೇಶನ್ ಅವಧಿ ಎರಡು ಹಂಚಿಕೆ ದಾಖಲೆಗಳಾದ್ಯಂತ ಇರುವಂತಿಲ್ಲ,
Application period cannot be outside leave allocation period,ಅಪ್ಲಿಕೇಶನ್ ಅವಧಿಯಲ್ಲಿ ಹೊರಗೆ ರಜೆ ಹಂಚಿಕೆ ಅವಧಿಯಲ್ಲಿ ಸಾಧ್ಯವಿಲ್ಲ,
Apply Now,ಈಗ ಅನ್ವಯಿಸು,
Apprentice,ಹೊಸಗಸುಬಿ,
Approval Status,ಅನುಮೋದನೆ ಸ್ಥಿತಿ,
Approval Status must be 'Approved' or 'Rejected',ಅನುಮೋದನೆ ಸ್ಥಿತಿ 'ಅಂಗೀಕಾರವಾದ' ಅಥವಾ ' ತಿರಸ್ಕರಿಸಲಾಗಿದೆ ' ಮಾಡಬೇಕು,
As per your assigned Salary Structure you cannot apply for benefits,ನಿಯೋಜಿಸಲಾದ ಸಂಬಳ ರಚನೆಯ ಪ್ರಕಾರ ನೀವು ಪ್ರಯೋಜನಕ್ಕಾಗಿ ಅರ್ಜಿ ಸಲ್ಲಿಸಲು ಸಾಧ್ಯವಿಲ್ಲ,
Assign,ನಿಗದಿಪಡಿಸಿ,
Assign Salary Structure,ಸಂಬಳ ರಚನೆಯನ್ನು ನಿಗದಿಪಡಿಸಿ,
Assign to Employees,ಉದ್ಯೋಗಿಗಳಿಗೆ ನಿಯೋಜಿಸಿ,
Assigning Structures...,ರಚನೆಗಳನ್ನು ನಿಯೋಜಿಸುವುದು ...,
Attendance,ಅಟೆಂಡೆನ್ಸ್,
Attendance From Date and Attendance To Date is mandatory,ದಿನಾಂಕದಿಂದ ಮತ್ತು ದಿನಾಂಕ ಅಟೆಂಡೆನ್ಸ್ ಹಾಜರಿದ್ದ ಕಡ್ಡಾಯ,
Attendance for employee {0} is already marked for this day,ನೌಕರ {0} ಹಾಜರಾತಿ ಈಗಾಗಲೇ ಈ ದಿನ ಗುರುತಿಸಲಾಗಿದೆ,
Attendance not submitted for {0} as it is a Holiday.,ರಜಾದಿನವಾಗಿ {0} ಹಾಜರಾತಿ ಸಲ್ಲಿಸಲಿಲ್ಲ.,
Bank Entries,ಬ್ಯಾಂಕ್ ನಮೂದುಗಳು,
Base,ಬೇಸ್,
Beginner,ಬಿಗಿನರ್ಸ್,
Birthday Reminder,ಜನ್ಮದಿನ ಜ್ಞಾಪನೆ,
Bonus Payment Date cannot be a past date,ಬೋನಸ್ ಪಾವತಿ ದಿನಾಂಕವು ಹಿಂದಿನ ದಿನಾಂಕವಾಗಿರಬಾರದು,
Calls,ಕರೆಗಳು,
Cannot find active Leave Period,ಸಕ್ರಿಯ ಬಿಡಿ ಅವಧಿಯನ್ನು ಕಂಡುಹಿಡಿಯಲಾಗಲಿಲ್ಲ,
Casual Leave,ರಜೆ,
Claimed Amount,ಹಕ್ಕು ಪಡೆಯಲಾದ ಮೊತ್ತ,
Compensatory Off,ಪರಿಹಾರ ಆಫ್,
Contact Number,ಸಂಪರ್ಕ ಸಂಖ್ಯೆ,
Course,ಕೋರ್ಸ್,
Create Disbursement Entry,ವಿತರಣಾ ನಮೂದನ್ನು ರಚಿಸಿ,
Create Salary Slip,ಸಂಬಳ ಸ್ಲಿಪ್ ರಚಿಸಿ,
Create Salary Slips,ವೇತನ ಸ್ಲಿಪ್ಸ್ ರಚಿಸಿ,
Creating Payment Entries......,ಪಾವತಿ ನಮೂದುಗಳನ್ನು ರಚಿಸಲಾಗುತ್ತಿದೆ ......,
Creating Salary Slips...,ಸಂಬಳ ಸ್ಲಿಪ್ಸ್ ರಚಿಸಲಾಗುತ್ತಿದೆ ...,
Current,ಪ್ರಸ್ತುತ,
Current Job Openings,ಪ್ರಸ್ತುತ ಉದ್ಯೋಗ ಅವಕಾಶಗಳನ್ನು,
Daily Work Summary,ದೈನಂದಿನ ಕೆಲಸ ಸಾರಾಂಶ,
Daily Work Summary Group,ಡೈಲಿ ವರ್ಕ್ ಸಾರಾಂಶ ಗುಂಪು,
Date is repeated,ದಿನಾಂಕ ಪುನರಾವರ್ತಿಸುತ್ತದೆ,
Debit A/C Number,ಡೆಬಿಟ್ ಎ / ಸಿ ಸಂಖ್ಯೆ,
Deduction,ವ್ಯವಕಲನ,
Document Status,ಡಾಕ್ಯುಮೆಂಟ್ ಸ್ಥಿತಿ,
Earning,ಗಳಿಕೆ,
Employee A/C Number,ನೌಕರ ಎ / ಸಿ ಸಂಖ್ಯೆ,
Employee Benefits,ಉದ್ಯೋಗಿ ಸೌಲಭ್ಯಗಳು,
Employee Grade,ಉದ್ಯೋಗಿ ಗ್ರೇಡ್,
