) for {0},) {0} के लिए,
A {0} exists between {1} and {2} (,{1} और {2} के बीच एक {0} मौजूद है (,
Absent,अनुपस्थित,
Accrual Journal Entry for salaries from {0} to {1},{0} से {1} के वेतन के लिए प्रत्यावर्ती जर्नल प्रविष्टि,
Add to Details,विवरण में जोड़ें,
Added to details,विवरण में जोड़ा गया,
All Jobs,सारी नौकरियां,
Allocated Leaves,आवंटित पत्तियां,
Annual Salary,वार्षिक वेतन,
Application period cannot be across two allocation records,एप्लिकेशन की अवधि दो आवंटन रिकॉर्डों में नहीं हो सकती,
Application period cannot be outside leave allocation period,आवेदन की अवधि के बाहर छुट्टी के आवंटन की अवधि नहीं किया जा सकता,
Apply Now,अभी अप्लाई करें,
Apprentice,शिक्षु,
Approval Status,स्वीकृति स्थिति,
Approval Status must be 'Approved' or 'Rejected',स्वीकृति स्थिति 'स्वीकृत' या ' अस्वीकृत ' होना चाहिए,
As per your assigned Salary Structure you cannot apply for benefits,आपके असाइन किए गए वेतन संरचना के अनुसार आप लाभ के लिए आवेदन नहीं कर सकते हैं,
Assign,निरुपित,
Assign Salary Structure,वेतन संरचना असाइन करें,
Assign to Employees,कर्मचारियों को असाइन करें,
Assigning Structures...,संरचनाएं असाइन करना ...,
Attendance,उपस्थिति,
Attendance From Date and Attendance To Date is mandatory,तिथि करने के लिए तिथि और उपस्थिति से उपस्थिति अनिवार्य है,
Attendance for employee {0} is already marked for this day,कर्मचारी {0} के लिए उपस्थिति पहले से ही इस दिन के लिए चिह्नित किया गया है,
Attendance not submitted for {0} as it is a Holiday.,उपस्थिति {0} के लिए सबमिट नहीं की गई है क्योंकि यह एक छुट्टी है।,
Bank Entries,बैंक प्रविष्टियां,
Base,आधार,
Beginner,नौसिखिया,
Birthday Reminder,जन्मदिन अनुस्मारक,
Bonus Payment Date cannot be a past date,बोनस भुगतान तिथि पिछली तारीख नहीं हो सकती है,
Calls,कॉल,
Cannot find active Leave Period,सक्रिय छुट्टी अवधि नहीं मिल सका,
Casual Leave,आकस्मिक छुट्टी,
Claimed Amount,दावा राशि,
Compensatory Off,प्रतिपूरक बंद,
Contact Number,संपर्क संख्या,
Course,कोर्स,
Create Disbursement Entry,संवितरण प्रविष्टि बनाएँ,
Create Salary Slip,वेतनपर्ची बनाएँ,
Create Salary Slips,वेतन पर्ची बनाएं,
Creating Payment Entries......,भुगतान प्रविष्टियां बनाना ......,
Creating Salary Slips...,वेतन पर्ची बनाना ...,
Current,वर्तमान,
Current Job Openings,वर्तमान नौकरी के उद्घाटन,
Daily Work Summary,दैनिक काम सारांश,
Daily Work Summary Group,दैनिक काम सारांश समूह,
Date is repeated,तिथि दोहराया है,
Debit A/C Number,डेबिट ए / सी नंबर,
Deduction,कटौती,
Document Status,दस्तावेज स्थिति,
Earning,कमाई,
Employee A/C Number,कर्मचारी ए / सी संख्या,
Employee Benefits,कर्मचारी लाभ,
Employee Grade,कर्मचारी ग्रेड,
Employee Referral,कर्मचारी रेफरल,
Employee relieved on {0} must be set as 'Left',{0} को राहत मिली कर्मचारी 'वाम ' के रूप में स्थापित किया जाना चाहिए,
Employee {0} already submited an apllication {1} for the payroll period {2},नियोक्ता {0} ने पेरोल अवधि के लिए पहले से ही एक आवेदन {1} जमा किया है {2},
Employee {0} has no maximum benefit amount,कर्मचारी {0} में अधिकतम लाभ राशि नहीं है,
Employee {0} is not active or does not exist,कर्मचारी {0} सक्रिय नहीं है या मौजूद नहीं है,
Employee {0} is on Leave on {1},कर्मचारी {0} {1} पर छोड़ दिया गया है,
Employee {0} on Half day on {1},कर्मचारी {0} को आधा दिन पर {1},
End time cannot be before start time,अंत समय प्रारंभ समय से पहले नहीं हो सकता,
Evaluation,मूल्यांकन,
Event Location,घटना स्थान,
Event Name,कार्यक्रम नाम,
Expense Claim for Vehicle Log {0},वाहन प्रवेश के लिए व्यय दावा {0},
Expense Claim {0} already exists for the Vehicle Log,व्यय दावा {0} पहले से ही मौजूद है के लिए वाहन लॉग,
Fill the form and save it,फार्म भरें और इसे बचाने के लिए,
Filter Employees By (Optional),फ़िल्टर कर्मचारी द्वारा (वैकल्पिक),
Fiscal Year {0} not found,वित्त वर्ष {0} नहीं मिला,
Food,भोजन,
For Employee,कर्मचारी के लिए,
From Date {0} cannot be after employee's relieving Date {1},तिथि से {0} कर्मचारी की राहत तिथि के बाद नहीं हो सकता है {1},
From Date {0} cannot be before employee's joining Date {1},तिथि से {0} कर्मचारी की शामिल होने से पहले नहीं हो सकता दिनांक {1},
From date can not be less than employee's joining date,तिथि से कर्मचारी की शामिल होने की तिथि से कम नहीं हो सकता है,
Fuel Price,ईंधन मूल्य,
Fuel Qty,ईंधन मात्रा,
Full-time,पूर्णकालिक,
Future dates not allowed,भविष्य की तारीखों की अनुमति नहीं है,
Get Details From Declaration,घोषणा से विवरण प्राप्त करें,
Get Employees,कर्मचारी प्राप्त करें,
Gross Pay,सकल वेतन,
Guest,अतिथि,
Half Day,आधे दिन,
Half Day Date is mandatory,आधा दिन की तारीख अनिवार्य है,
Half Day Date should be between From Date and To Date,आधा दिन की तारीख की तिथि से और आज तक के बीच होना चाहिए,
Half Day Date should be in between Work From Date and Work End Date,कार्य दिवस और कार्य समाप्ति तिथि के बीच आधे दिन की तारीख होनी चाहिए,
Half day date should be in between from date and to date,आधे दिन की तारीख तिथि और तारीख के बीच में होनी चाहिए,
Hello,नमस्ते,
House rent paid days overlapping with {0},{0} के साथ ओवरलैपिंग के लिए किराए के दिनों का भुगतान,
House rented dates required for exemption calculation,गृह गणना की तारीख छूट गणना के लिए आवश्यक है,
House rented dates should be atleast 15 days apart,घर किराए पर लेने की तारीख कम से कम 15 दिन अलग होनी चाहिए,
Interest Amount,ब्याज राशि,
Intern,प्रशिक्षु,
Job Description,नौकरी का विवरण,
Job Offer,नौकरी का प्रस्ताव,
Jobs,नौकरियां,
Leave Approval Notification,स्वीकृति अधिसूचना छोड़ दें,
Leave Blocked,अवरुद्ध छोड़ दो,
Leave Encashment,नकदीकरण छोड़े,
Leave Status Notification,स्टेटस अधिसूचना छोड़ दें,
Leave Type,प्रकार छोड़ दो,
Leave Type is madatory,छोड़ने का प्रकार पागल है,
Leave Type {0} cannot be allocated since it is leave without pay,छोड़ दो प्रकार {0} आवंटित नहीं किया जा सकता क्योंकि यह बिना वेतन छोड़ रहा है,
Leave Type {0} cannot be carry-forwarded,{0} ले अग्रेषित नहीं किया जा सकता प्रकार छोड़ दो,
Leave Type {0} is not encashable,छोड़ें प्रकार {0} encashable नहीं है,
Leave Without Pay,बिना वेतन छुट्टी,
"Leave cannot be allocated before {0}, as leave balance has already been carry-forwarded in the future leave allocation record {1}","पहले आवंटित नहीं किया जा सकता छोड़ दो {0}, छुट्टी संतुलन पहले से ही ले अग्रेषित भविष्य छुट्टी आवंटन रिकॉर्ड में किया गया है के रूप में {1}",
"Leave cannot be applied/cancelled before {0}, as leave balance has already been carry-forwarded in the future leave allocation record {1}","छुट्टी संतुलन पहले से ही ले अग्रेषित भविष्य छुट्टी आवंटन रिकॉर्ड में किया गया है, के रूप में पहले {0} रद्द / लागू नहीं किया जा सकते हैं छोड़ दो {1}",
Leave of type {0} cannot be longer than {1},प्रकार की छुट्टी {0} से बड़ा नहीं हो सकता है {1},
Leaves,पत्ते,
Leaves Allocated Successfully for {0},पत्तियों के लिए सफलतापूर्वक आवंटित {0},
Leaves per Year,प्रति वर्ष पत्तियां,
Lifecycle,जीवन चक्र,
Mark Attendance,मार्क उपस्थिति,
