) for {0},) for {0},
A {0} exists between {1} and {2} (,En {0} eksisterer mellem {1} og {2} (,
Absent,Ikke-tilstede,
Accrual Journal Entry for salaries from {0} to {1},Periodiseringsjournalen postering for løn fra {0} til {1},
Add to Details,Tilføj til detaljer,
Added to details,Tilføjet til detaljer,
All Jobs,Alle ansøgere,
Allocated Leaves,Tildelte blade,
Annual Salary,Årsløn,
Application period cannot be across two allocation records,Ansøgningsperioden kan ikke være på tværs af to tildelingsregistre,
Application period cannot be outside leave allocation period,Ansøgningsperiode kan ikke være uden for orlov tildelingsperiode,
Apply Now,Ansøg nu,
Apprentice,Lærling,
Approval Status,Godkendelsesstatus,
Approval Status must be 'Approved' or 'Rejected',Godkendelsesstatus skal &quot;Godkendt&quot; eller &quot;Afvist&quot;,
As per your assigned Salary Structure you cannot apply for benefits,I henhold til din tildelte lønstruktur kan du ikke søge om ydelser,
Assign,Tildel,
Assign Salary Structure,Tildel lønstrukturen,
Assign to Employees,Tildel til medarbejdere,
Assigning Structures...,Tildele strukturer ...,
Attendance,Fremmøde,
Attendance From Date and Attendance To Date is mandatory,Fremmøde fradato og Fremmøde tildato er obligatoriske,
Attendance for employee {0} is already marked for this day,Deltagelse for medarbejder {0} er allerede markeret for denne dag,
Attendance not submitted for {0} as it is a Holiday.,Tilstedeværelse er ikke indsendt til {0} som det er en ferie.,
Bank Entries,Bank Entries,
Base,Grundlag,
Beginner,Begynder,
Birthday Reminder,Fødselsdag påmindelse,
Bonus Payment Date cannot be a past date,Bonus Betalingsdato kan ikke være en tidligere dato,
Calls,opkald,
Cannot find active Leave Period,Kan ikke finde aktiv afgangsperiode,
Casual Leave,Casual Leave,
Claimed Amount,Påstået beløb,
Compensatory Off,Kompenserende Off,
Contact Number,Kontaktnummer,
Course,Kursus,
Create Disbursement Entry,Opret indbetaling til udbetaling,
Create Salary Slip,Opret lønseddel,
Create Salary Slips,Opret lønningslister,
Creating Payment Entries......,Oprettelse af betalingsindlæg ......,
Creating Salary Slips...,Oprettelse af lønlister ...,
Current,Nuværende,
Current Job Openings,Aktuelle ledige stillinger,
Daily Work Summary,Daglige arbejde Summary,
Daily Work Summary Group,Daglig Arbejdsopsamlingsgruppe,
Date is repeated,Datoen er gentaget,
Debit A/C Number,Debit AC-nummer,
Deduction,Fradrag,
Document Status,Dokument status,
Earning,Tillæg,
Employee A/C Number,Medarbejders AC-nummer,
Employee Benefits,Personalegoder,
Employee Grade,Medarbejderklasse,
Employee Referral,Medarbejder Henvisning,
Employee relieved on {0} must be set as 'Left',Medarbejder lettet på {0} skal indstilles som &quot;Left&quot;,
Employee {0} already submited an apllication {1} for the payroll period {2},Medarbejder {0} har allerede indgivet en ansøgning {1} for lønningsperioden {2},
Employee {0} has no maximum benefit amount,Medarbejder {0} har ingen maksimal ydelsesbeløb,
Employee {0} is not active or does not exist,Medarbejder {0} er ikke aktiv eller findes ikke,
Employee {0} is on Leave on {1},Medarbejder {0} er på ferie på {1},
Employee {0} on Half day on {1},Medarbejder {0} på halv tid den {1},
End time cannot be before start time,Sluttid kan ikke være før starttid,
Evaluation,Evaluering,
Event Location,Event Location,
Event Name,begivenhed Navn,
Expense Claim for Vehicle Log {0},Udlæg for kørebog {0},
Expense Claim {0} already exists for the Vehicle Log,Udlæg {0} findes allerede for kørebogen,
Fill the form and save it,Udfyld skærmbilledet og gem det,
Filter Employees By (Optional),Filtrer medarbejdere efter (valgfrit),
Fiscal Year {0} not found,Regnskabsår {0} blev ikke fundet,
Food,Mad,
For Employee,Til medarbejder,
From Date {0} cannot be after employee's relieving Date {1},Fra dato {0} kan ikke være efter medarbejderens lindrende dato {1},
From Date {0} cannot be before employee's joining Date {1},Fra dato {0} kan ikke være før medarbejderens tilmeldingsdato {1},
From date can not be less than employee's joining date,Fra datoen kan ikke være mindre end medarbejderens tilmeldingsdato,
Fuel Price,Brændstofpris,
Fuel Qty,Brændstofmængde,
Full-time,Fuld tid,
Future dates not allowed,Fremtidige datoer ikke tilladt,
Get Details From Declaration,Få detaljer fra erklæringen,
Get Employees,Få medarbejdere,
Gross Pay,Bruttoløn,
Guest,Gæst,
Half Day,Halv dag,
Half Day Date is mandatory,Halv dags dato er obligatorisk,
Half Day Date should be between From Date and To Date,Halv Dag Dato skal være mellem Fra dato og Til dato,
Half Day Date should be in between Work From Date and Work End Date,Halvdagsdato skal være mellem arbejde fra dato og arbejdsdato,
Half day date should be in between from date and to date,Halvdagsdagen skal være mellem dato og dato,
Hello,Hej,
House rent paid days overlapping with {0},"Husleje betalte dage, der overlapper med {0}",
House rented dates required for exemption calculation,Hus lejede datoer kræves for fritagelse beregning,
House rented dates should be atleast 15 days apart,Husleje datoer skal være mindst 15 dage fra hinanden,
Interest Amount,Renter Beløb,
Intern,Intern,
Job Description,Stillingsbeskrivelse,
Job Offer,Jobtilbud,
Jobs,Stillinger,
Leave Approval Notification,Forlad godkendelsesmeddelelse,
Leave Blocked,Fravær blokeret,
Leave Encashment,Udbetal fravær,
Leave Status Notification,Forlad statusmeddelelse,
Leave Type,Fraværstype,
Leave Type is madatory,Forlad Type er madatory,
Leave Type {0} cannot be allocated since it is leave without pay,"Fraværstype {0} kan ikke fordeles, da den er af typen uden løn",
Leave Type {0} cannot be carry-forwarded,Fraværstype {0} kan ikke bæres videre,
Leave Type {0} is not encashable,Forladetype {0} er ikke inkashable,
Leave Without Pay,Fravær uden løn,
"Leave cannot be allocated before {0}, as leave balance has already been carry-forwarded in the future leave allocation record {1}","Fravær kan ikke fordeles inden {0}, da fraværssaldoen allerede har været carry-fremsendt i fremtiden orlov tildeling rekord {1}",
"Leave cannot be applied/cancelled before {0}, as leave balance has already been carry-forwarded in the future leave allocation record {1}","Fravær kan ikke anvendes/annulleres før {0}, da fraværssaldoen allerede har været carry-fremsendt i fremtiden orlov tildeling rekord {1}",
Leave of type {0} cannot be longer than {1},Fravær af typen {0} må ikke vare længere end {1},
Leaves,Blade,
Leaves Allocated Successfully for {0},Fravær blev succesfuldt tildelt til {0},
Leaves per Year,Fravær pr. år,
Lifecycle,Livscyklus,
Mark Attendance,Mark Attendance,
Max Exemption Amount cannot be greater than maximum exemption amount {0} of Tax Exemption Category {1},Maksimalt fritagelsesbeløb kan ikke være større end det maksimale fritagelsesbeløb {0} af skattefritagelseskategorien {1},
Max benefits should be greater than zero to dispense benefits,Maksimale fordele skal være større end nul for at uddele fordele,
Maximum amount eligible for the component {0} exceeds {1},"Maksimumsbeløb, der er berettiget til komponenten {0}, overstiger {1}",
Maximum benefit amount of component {0} exceeds {1},Maksimumbeløbet for komponent {0} overstiger {1},
