) for {0},) لـ {0},
A {0} exists between {1} and {2} (,{0} موجود بين {1} و {2} (,
Absent,غائب,
Accrual Journal Entry for salaries from {0} to {1},مدخل يومية تراكمية للرواتب من {0} إلى {1},
Add to Details,إضافة إلى التفاصيل,
Added to details,تم اضافته الى التفاصيل,
All Jobs,جميع الوظائف,
Allocated Leaves,الإجازات المخصصة,
Annual Salary,الراتب السنوي,
Application period cannot be across two allocation records,فترة الطلب لا يمكن ان تكون خلال سجلين مخصصين,
Application period cannot be outside leave allocation period,فترة الاجازة لا يمكن أن تكون خارج فترة الاجازة المسموحة للموظف.\n<br>\nApplication period cannot be outside leave allocation period,
Apply Now,التطبيق الآن,
Apprentice,وضع تحت التدريب,
Approval Status,حالة الموافقة,
Approval Status must be 'Approved' or 'Rejected',حالة الموافقة يجب ان تكون (موافق عليه) او (مرفوض),
As per your assigned Salary Structure you cannot apply for benefits,حسب هيكل الرواتب المعيّن الخاص بك ، لا يمكنك التقدم بطلب للحصول على مخصصات,
Assign,عين,
Assign Salary Structure,تعيين هيكل الرواتب,
Assign to Employees,تم تخصيصها للموظفين,
Assigning Structures...,هيكلية التخصيص...,
Attendance,الحضور,
Attendance From Date and Attendance To Date is mandatory,الحقل الحضور من تاريخ والحضور إلى تاريخ إلزامية\n<br>\nAttendance From Date and Attendance To Date is mandatory,
Attendance for employee {0} is already marked for this day,تم تسجيل الحضور بالفعل للموظف {0} لهذا اليوم\n<br>\nAttendance for employee {0} is already marked for this day,
Attendance not submitted for {0} as it is a Holiday.,لم يتم إرسال الحضور إلى {0} لأنه عطلة.,
Bank Entries,مدخلات البنك,
Base,الاساسي,
Beginner,مبتدئ,
Birthday Reminder,تذكير عيد ميلاد,
Bonus Payment Date cannot be a past date,لا يمكن أن يكون تاريخ الدفع المكافأ تاريخًا سابقًا,
Calls,مكالمات هاتفية,
Cannot find active Leave Period,لا يمكن ايجاد فترة الاجازة النشطة,
Casual Leave,أجازة عادية,
Claimed Amount,المبلغ المطالب به,
Compensatory Off,تعويض,
Contact Number,رقم جهة الإتصال,
Course,المقرر التعليمي,
Create Disbursement Entry,إنشاء إدخال الصرف,
Create Salary Slip,إنشاء كشف الرواتب,
Create Salary Slips,إنشاء قسائم الرواتب,
Creating Payment Entries......,إنشاء إدخالات الدفع ......,
Creating Salary Slips...,إنشاء قسائم الرواتب ...,
Current,تيار,
Current Job Openings,فرص العمل الحالية,
Daily Work Summary,ملخص العمل اليومي,
Daily Work Summary Group,مجموعة ملخص العمل اليومي,
Date is repeated,تاريخ متكرر\n<br>\nDate is repeated,
Debit A/C Number,رقم الخصم,
Deduction,خصم,
Document Status,حالة المستند,
Earning,مستحق,
Employee A/C Number,موظف A / C رقم,
Employee Benefits,الميزات للموظف,
Employee Grade,درجة الموظف,
Employee Referral,إحالة موظف,
Employee relieved on {0} must be set as 'Left',الموظف الذي ترك العمل في {0} يجب أن يتم تحديده ' مغادر ',
Employee {0} already submited an apllication {1} for the payroll period {2},قام الموظف {0} بالفعل بإرسال apllication {1} لفترة المرتبات {2},
Employee {0} has no maximum benefit amount,الموظف {0} ليس لديه الحد الأقصى لمبلغ الاستحقاق,
Employee {0} is not active or does not exist,الموظف {0} غير نشط أو غير موجود\n<br>\nEmployee {0} is not active or does not exist,
Employee {0} is on Leave on {1},الموظف {0} في وضع الإجازة على {1},
Employee {0} on Half day on {1},الموظف {0} لديه اجازة نصف يوم في {1},
End time cannot be before start time,لا يمكن أن يكون وقت الانتهاء قبل وقت البدء,
Evaluation,تقييم,
Event Location,موقع الحدث,
Event Name,إسم الحدث,
Expense Claim for Vehicle Log {0},مطالبه المصروفات لسجل المركبات {0},
Expense Claim {0} already exists for the Vehicle Log,المطالبة بالنفقات {0} بالفعل موجوده في سجل المركبة,
Fill the form and save it,قم بتعبئة النموذج وحفظه,
Filter Employees By (Optional),تصفية الموظفين حسب (اختياري),
Fiscal Year {0} not found,السنة المالية {0} غير موجودة\n<br>\nFiscal Year {0} not found,
Food,طعام,
For Employee,للموظف,
From Date {0} cannot be after employee's relieving Date {1},من تاريخ {0} لا يمكن أن يكون بعد تاريخ التخفيف من الموظف {1},
From Date {0} cannot be before employee's joining Date {1},من تاريخ {0} لا يمكن أن يكون قبل تاريخ الانضمام للموظف {1},
From date can not be less than employee's joining date,من تاريخ لا يمكن أن يكون أقل من تاريخ انضمام الموظف,
Fuel Price,سعر الوقود,
Fuel Qty,كمية الوقود,
Full-time,دوام كامل,
Future dates not allowed,التواريخ المستقبلية غير مسموح بها,
Get Details From Declaration,الحصول على تفاصيل من الإعلان,
Get Employees,الحصول على الموظفين,
Gross Pay,إجمالي الأجور,
Guest,ضيف,
Half Day,نصف يوم,
Half Day Date is mandatory,تاريخ نصف اليوم إلزامي,
Half Day Date should be between From Date and To Date,تاريخ نصف اليوم ينبغي أن يكون بين 'من تاريخ' و 'الى تاريخ'\n<br>\nHalf Day Date should be between From Date and To Date,
Half Day Date should be in between Work From Date and Work End Date,يجب أن يكون تاريخ نصف يوم بين العمل من التاريخ وتاريخ انتهاء العمل,
Half day date should be in between from date and to date,يجب أن يكون تاريخ نصف يوم ما بين التاريخ والتاريخ,
Hello,مرحبا,
House rent paid days overlapping with {0},أيام إيجار المنازل المدفوعة تتداخل مع {0},
House rented dates required for exemption calculation,التواريخ المستأجرة البيت المطلوبة لحساب الإعفاء,
House rented dates should be atleast 15 days apart,يجب أن تكون تواريخ التأجير المنزل على الأقل 15 يوما بعيدا,
Interest Amount,مبلغ الفائدة,
Intern,المتدرب,
Job Description,الوصف الوظيفي,
Job Offer,عرض عمل,
Jobs,وظائف,
Leave Approval Notification,اترك إشعار الموافقة,
Leave Blocked,إجازة محظورة,
Leave Encashment,الإجازات مدفوعة,
Leave Status Notification,ترك إخطار الحالة,
Leave Type,نوع الاجازة,
Leave Type is madatory,نوع الإجازة مجنونة,
Leave Type {0} cannot be allocated since it is leave without pay,"لا يمكن تخصيص نوع الاجازه {0}, لأنها إجازة بدون راتب\n<br>\nLeave Type {0} cannot be allocated since it is leave without pay",
Leave Type {0} cannot be carry-forwarded,لا يمكن ترحيل نوع اﻹجازة {0}\n<br>\nلا يمكن ترحيل النوع {0} الخاص بالاجازه,
Leave Type {0} is not encashable,نوع الإجازة {0} غير قابل للضبط,
Leave Without Pay,اجازة من دون راتب,
"Leave cannot be allocated before {0}, as leave balance has already been carry-forwarded in the future leave allocation record {1}",لا يمكن تخصيص اجازة قبل {0}، لان رصيد الإجازات قد تم تحوبله الي سجل تخصيص اجازات مستقبلي {1},
"Leave cannot be applied/cancelled before {0}, as leave balance has already been carry-forwarded in the future leave allocation record {1}",الاجازة لا يمكن تطبيقها او إلغائها قبل {0}، لان رصيد الإجازات قد تم تحويله الي سجل تخصيص إجازات مستقبلي {1},
