) for {0},) vir {0},
A {0} exists between {1} and {2} (,&#39;N {0} bestaan tussen {1} en {2} (,
Absent,afwesig,
Accrual Journal Entry for salaries from {0} to {1},Toevallingsjoernaal Inskrywing vir salarisse vanaf {0} tot {1},
Add to Details,Voeg by Besonderhede,
Added to details,Bygevoeg aan besonderhede,
All Jobs,Alle Werk,
Allocated Leaves,Toegewysde blare,
Annual Salary,Jaarlikse salaris,
Application period cannot be across two allocation records,Aansoekperiode kan nie oor twee toekenningsrekords wees nie,
Application period cannot be outside leave allocation period,Aansoek tydperk kan nie buite verlof toekenning tydperk,
Apply Now,Doen nou aansoek,
Apprentice,vakleerling,
Approval Status,Goedkeuring Status,
Approval Status must be 'Approved' or 'Rejected',Goedkeuringsstatus moet &#39;Goedgekeur&#39; of &#39;Afgekeur&#39; wees,
As per your assigned Salary Structure you cannot apply for benefits,Volgens u toegewysde Salarisstruktuur kan u nie vir voordele aansoek doen nie,
Assign,Toewys,
Assign Salary Structure,Ken Salarisstruktuur toe,
Assign to Employees,Ken werknemers toe,
Assigning Structures...,Strukture ken ...,
Attendance,Bywoning,
Attendance From Date and Attendance To Date is mandatory,Bywoning vanaf datum en bywoning tot datum is verpligtend,
Attendance for employee {0} is already marked for this day,Bywoning vir werknemer {0} is reeds gemerk vir hierdie dag,
Attendance not submitted for {0} as it is a Holiday.,Bywoning is nie vir {0} ingedien nie aangesien dit &#39;n Vakansiedag is.,
Bank Entries,Bankinskrywings,
Base,Basis,
Beginner,Beginner,
Birthday Reminder,Verjaardag Herinnering,
Bonus Payment Date cannot be a past date,Bonus Betalingsdatum kan nie &#39;n vervaldatum wees nie,
Calls,oproepe,
Cannot find active Leave Period,Kan nie aktiewe verlofperiode vind nie,
Casual Leave,Toevallige verlof,
Claimed Amount,Eisbedrag,
Compensatory Off,Kompenserende Off,
Contact Number,Kontak nommer,
Course,Kursus,
Create Disbursement Entry,Skep uitbetalingsinskrywings,
Create Salary Slip,Skep Salaris Slip,
Create Salary Slips,Skep Salarisstrokies,
Creating Payment Entries......,Die skep van betalingsinskrywings ......,
Creating Salary Slips...,Skep Salarisstrokies ...,
Current,Huidige,
Current Job Openings,Huidige werksopnames,
Daily Work Summary,Daaglikse werkopsomming,
Daily Work Summary Group,Daaglikse werkopsommingsgroep,
Date is repeated,Datum word herhaal,
Debit A/C Number,Debiet-A / C-nommer,
Deduction,aftrekking,
Document Status,Dokument Status,
Earning,verdien,
Employee A/C Number,A / C nommer van die werknemer,
Employee Benefits,Werknemervoordele,
Employee Grade,Werknemersgraad,
Employee Referral,Werknemer verwysing,
Employee relieved on {0} must be set as 'Left',Werknemer verlig op {0} moet gestel word as &#39;Links&#39;,
Employee {0} already submited an apllication {1} for the payroll period {2},Werknemer {0} het reeds &#39;n aantekening {1} ingedien vir die betaalperiode {2},
Employee {0} has no maximum benefit amount,Werknemer {0} het geen maksimum voordeelbedrag nie,
Employee {0} is not active or does not exist,Werknemer {0} is nie aktief of bestaan nie,
Employee {0} is on Leave on {1},Werknemer {0} is op verlof op {1},
