) for {0},) pro {0},
A {0} exists between {1} and {2} (,A {0} existuje mezi {1} a {2} (,
Absent,Nepřítomný,
Accrual Journal Entry for salaries from {0} to {1},Záznam o akruálním deníku pro platy od {0} do {1},
Add to Details,Přidat do Podrobnosti,
Added to details,Přidáno do podrobností,
All Jobs,Všechny Jobs,
Allocated Leaves,Přidělené listy,
Annual Salary,Roční plat,
Application period cannot be across two allocation records,Období žádosti nesmí být v rámci dvou alokačních záznamů,
Application period cannot be outside leave allocation period,Období pro podávání žádostí nemůže být alokační období venku volno,
Apply Now,Použít teď,
Apprentice,Učeň,
Approval Status,Stav schválení,
Approval Status must be 'Approved' or 'Rejected',"Stav schválení musí být ""schváleno"" nebo ""Zamítnuto""",
As per your assigned Salary Structure you cannot apply for benefits,Podle vaší přiřazené struktury platu nemůžete žádat o výhody,
Assign,Přiřadit,
Assign Salary Structure,Přiřaďte strukturu platu,
Assign to Employees,Přiřadit zaměstnancům,
Assigning Structures...,Přiřazení struktur ...,
Attendance,Účast,
Attendance From Date and Attendance To Date is mandatory,Účast Datum od a docházky do dnešního dne je povinná,
Attendance for employee {0} is already marked for this day,Účast na zaměstnance {0} je již označen pro tento den,
Attendance not submitted for {0} as it is a Holiday.,"Ústřednost nebyla předložena za {0}, protože je prázdnina.",
Bank Entries,bankovní Příspěvky,
Base,Báze,
Beginner,Začátečník,
Birthday Reminder,Připomenutí narozenin,
Bonus Payment Date cannot be a past date,Datum splatnosti bonusu nemůže být poslední datum,
Calls,Volá,
Cannot find active Leave Period,Nelze najít aktivní období dovolené,
Casual Leave,Casual Leave,
Claimed Amount,Požadovaná částka,
Compensatory Off,Vyrovnávací Off,
Contact Number,Kontaktní číslo,
Course,Chod,
Create Disbursement Entry,Vytvořit záznam o výplatě,
Create Salary Slip,Vytvořit výplatní pásce,
Create Salary Slips,Vytvoření platebních karet,
Creating Payment Entries......,Vytváření položek platby ......,
Creating Salary Slips...,Vytváření salicích ...,
Current,Aktuální,
Current Job Openings,Aktuální pracovní příležitosti,
Daily Work Summary,Denní práce Souhrn,
Daily Work Summary Group,Denní shrnutí skupiny práce,
Date is repeated,Datum se opakuje,
Debit A/C Number,Číslo debetní platby,
Deduction,Dedukce,
Document Status,Stav dokumentu,
Earning,Získávání,
Employee A/C Number,Číslo A / C zaměstnance,
Employee Benefits,Zaměstnanecké benefity,
Employee Grade,Pracovní zařazení,
Employee Referral,Doporučení zaměstnance,
Employee relieved on {0} must be set as 'Left',"Zaměstnanec úlevu na {0} musí být nastaven jako ""Left""",
Employee {0} already submited an apllication {1} for the payroll period {2},Zaměstnanec {0} již podal žádost o platbu {2} {1},
Employee {0} has no maximum benefit amount,Zaměstnanec {0} nemá maximální částku prospěchu,
Employee {0} is not active or does not exist,Zaměstnanec {0} není aktivní nebo neexistuje,
Employee {0} is on Leave on {1},Zaměstnanec {0} je zapnut Nechat na {1},
Employee {0} on Half day on {1},Zaměstnanec {0} na půl dne na {1},
End time cannot be before start time,Čas ukončení nemůže být před časem zahájení,
Evaluation,ohodnocení,
Event Location,Umístění události,
Event Name,Název události,
Expense Claim for Vehicle Log {0},Náklady Nárok na Vehicle Log {0},
Expense Claim {0} already exists for the Vehicle Log,Náklady na pojistná {0} již existuje pro jízd,
Fill the form and save it,Vyplňte formulář a uložte jej,
Filter Employees By (Optional),Filtrovat zaměstnance podle (volitelné),
Fiscal Year {0} not found,Fiskální rok {0} nebyl nalezen,
Food,Jídlo,
For Employee,Pro zaměstnance,
From Date {0} cannot be after employee's relieving Date {1},Od data {0} nemůže být po uvolnění zaměstnance Datum {1},
From Date {0} cannot be before employee's joining Date {1},Od data {0} nemůže být před datem vstupu do pracovního poměru {1},
From date can not be less than employee's joining date,"Od data nemůže být menší, než je datum spojení",
Fuel Price,palivo Cena,
Fuel Qty,palivo Množství,
Full-time,Na plný úvazek,
Future dates not allowed,Budoucí data nejsou povolena,
Get Details From Declaration,Získejte podrobnosti z prohlášení,
Get Employees,Získejte zaměstnance,
Gross Pay,Hrubé mzdy,
Guest,Host,
Half Day,Půl den,
Half Day Date is mandatory,Poloviční den je povinný,
Half Day Date should be between From Date and To Date,Half Day Date by měla být v rozmezí Datum od a do dnešního dne,
Half Day Date should be in between Work From Date and Work End Date,Den poločasu by měl být mezi dnem práce a datem ukončení práce,
Half day date should be in between from date and to date,Denní datum by mělo být mezi dnem a dnem,
Hello,Ahoj,
House rent paid days overlapping with {0},Nájemné za zaplacené dny se překrývá s {0},
House rented dates required for exemption calculation,"Dny pronajaté v domě, které jsou zapotřebí k výpočtu výjimky",
House rented dates should be atleast 15 days apart,Domovní pronajaté data by měly být nejméně 15 dnů od sebe,
Interest Amount,Zájem Částka,
Intern,Internovat,
Job Description,Popis práce,
Job Offer,Nabídka práce,
Jobs,Jobs,
Leave Approval Notification,Zanechat oznámení o schválení,
Leave Blocked,Absence blokována,
Leave Encashment,Nechat inkasa,
Leave Status Notification,Odešlete oznámení o stavu,
Leave Type,Typ absence,
Leave Type is madatory,Typ dovolené je špatný,
Leave Type {0} cannot be allocated since it is leave without pay,"Nechat Typ {0} nemůže být přidělena, neboť se odejít bez zaplacení",
Leave Type {0} cannot be carry-forwarded,Nechte typ {0} nelze provádět předávány,
Leave Type {0} is not encashable,Opustit typ {0} není vyměnitelný,
Leave Without Pay,Volno bez nároku na mzdu,
"Leave cannot be allocated before {0}, as leave balance has already been carry-forwarded in the future leave allocation record {1}","Dovolená nemůže být přiděleny před {0}, protože rovnováha dovolené již bylo carry-předávány v budoucí přidělení dovolenou záznamu {1}",
"Leave cannot be applied/cancelled before {0}, as leave balance has already been carry-forwarded in the future leave allocation record {1}","Nechte nelze aplikovat / zrušena před {0}, protože rovnováha dovolené již bylo carry-předávány v budoucí přidělení dovolenou záznamu {1}",
Leave of type {0} cannot be longer than {1},Absence typu {0} nemůže být delší než {1},
Leaves,Listy,
Leaves Allocated Successfully for {0},Dovolená úspěšně přidělena {0},
Leaves per Year,Dovolených za rok,
Lifecycle,Životní cyklus,
Mark Attendance,Označit Účast,
Max Exemption Amount cannot be greater than maximum exemption amount {0} of Tax Exemption Category {1},Maximální částka osvobození nemůže být vyšší než maximální částka osvobození {0} kategorie osvobození od daně {1},
Max benefits should be greater than zero to dispense benefits,"Maximální přínosy by měly být větší než nula, aby byly dávky vypláceny",
Maximum amount eligible for the component {0} exceeds {1},Maximální částka způsobilá pro komponentu {0} přesahuje {1},
Maximum benefit amount of component {0} exceeds {1},Maximální částka prospěchu součásti {0} přesahuje {1},
Maximum benefit amount of employee {0} exceeds {1},Maximální výše příspěvku zaměstnance {0} přesahuje {1},
Maximum leave allowed in the leave type {0} is {1},Maximální povolená dovolená v typu dovolené {0} je {1},
Medical,Lékařský,
Mode of payment is required to make a payment,Způsob platby je povinen provést platbu,
More than one selection for {0} not allowed,Více než jeden výběr pro {0} není povolen,
Net Pay,Net Pay,
Net Pay cannot be less than 0,Čistý Pay nemůže být nižší než 0,
Net Salary Amount,Čistá mzda,
Net pay cannot be negative,Net plat nemůže být záporný,
No Employee Found,Nebyl nalezen žádný zaměstnanec,
No Salary Structure assigned for Employee {0} on given date {1},Žádná struktura výdělku pro zaměstnance {0} v daný den {1},
No Staffing Plans found for this Designation,Pro toto označení nebyly nalezeny plány personálního zabezpečení,
No active or default Salary Structure found for employee {0} for the given dates,Žádný aktivní nebo implicitní Plat Struktura nalezených pro zaměstnance {0} pro dané termíny,
No more updates,Žádné další aktualizace,
No replies from,Žádné odpovědi od,
